ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount
TIC000184,CUST00532,POL00581,2025-11-05 00:00:00,2025-11-05 00:30:00.000000000,discount_dispute,low,phone,resolved,0.5,0,0,5.0,0,0.0
TIC000185,CUST00405,POL00446,2025-02-22 00:00:00,2025-02-22 09:54:36.000000000,policy_change_request,low,phone,resolved,9.91,0,1,1.0,0,0.0
TIC000186,CUST00142,POL00154,2025-10-21 00:00:00,2025-10-21 06:57:36.000000000,payment_failure,low,chat,resolved,6.96,0,0,5.0,0,0.0
TIC000187,CUST00815,POL00892,2025-06-12 00:00:00,2025-06-12 05:15:36.000000000,claim_status_question,low,chat,resolved,5.26,0,0,3.0,0,
TIC000188,CUST00369,POL00404,2025-01-26 00:00:00,,account_update_request,low,email,pending,2.74,0,0,,0,0.0
TIC000189,CUST00791,POL00863,2025-03-03 00:00:00,2025-03-06 02:03:36.000000000,mileage_sync_issue,high,phone,closed_no_action,74.06,0,0,,0,0.0
TIC000190,CUST00610,POL00670,2025-10-30 00:00:00,2025-10-30 03:46:12.000000000,payment_failure,medium,chat,resolved,3.77,0,0,4.0,0,0.0
TIC000191,CUST00535,POL00584,2025-01-10 00:00:00,,app_login_issue,medium,email,pending,21.39,0,1,,0,0.0
TIC000192,CUST00864,POL00946,2025-05-26 00:00:00,2025-05-26 04:42:00.000000000,billing_issue,low,phone,resolved,4.7,0,0,4.0,0,0.0
TIC000193,CUST00752,POL00825,2025-01-19 00:00:00,2025-01-19 03:16:12.000000000,APP_LOGIN_ISSUE,medium,phone,resolved,3.27,0,1,5.0,0,0.0
TIC000194,CUST00631,POL00691,2025-11-27 00:00:00,2025-11-27 07:04:12.000000000,app_login_issue,low,chat,resolved,7.07,0,0,3.0,0,0.0
TIC000195,CUST00879,POL00963,2025-02-18 00:00:00,,payment_failure,medium,phone,pending,18.83,0,0,,0,0.0
TIC000196,CUST00645,POL00709,2025-07-24 00:00:00,,mileage_sync_issue,low,phone,escalated,4.67,1,0,3.0,0,0.0
TIC000197,CUST01048,POL01140,2025-06-10 00:00:00,2025-06-10 08:15:00.000000000,account_update_request,low,chat,resolved,8.25,0,0,2.0,0,0.0
TIC000198,CUST00735,POL00806,2025-06-02 00:00:00,2025-06-02 13:28:12.000000000,account_update_request,medium,chat,resolved,13.47,0,0,4.0,1,25.99
TIC000199,CUST00230,POL00249,2025-07-11 00:00:00,2025-07-13 17:18:36.000000000,mileage_sync_issue,high,self_service,resolved,65.31,0,0,5.0,0,
TIC000200,CUST00052,POL00060,2025-04-25 00:00:00,2025-04-25 20:28:48.000000000,app_login_issue,medium,phone,resolved,20.48,0,1,4.0,0,0.0
TIC000201,CUST00021,POL00022,2025-03-13 00:00:00,,mileage_sync_issue,medium,phone,pending,21.22,0,0,,0,0.0
TIC000202,CUST00603,POL00662,2025-12-19 00:00:00,2025-12-20 04:37:48.000000000,payment_failure,medium,chat,resolved,28.63,0,0,5.0,0,0.0
TIC000203,CUST00320,POL00349,2025-02-15 00:00:00,2025-02-15 03:24:36.000000000,discount_dispute,low,chat,resolved,3.41,0,1,5.0,0,0.0
TIC000204,CUST01010,POL01101,2025-01-03 00:00:00,2025-01-04 03:46:12.000000000,app_login_issue,high,chat,closed_no_action,27.77,0,0,,0,0.0
TIC000205,CUST00488,POL00532,2025-01-23 00:00:00,,mileage_sync_issue,medium,email,escalated,9.59,1,0,2.0,0,0.0
TIC000206,CUST00091,POL00099,2025-06-05 00:00:00,2025-06-05 02:54:36.000000000,mileage sync issue,low,email,resolved,2.91,0,1,4.0,0,0.0
TIC000207,CUST00320,POL00349,2025-03-12 00:00:00,2025-03-12 12:09:36.000000000,account_update_request,medium,phone,resolved,12.16,0,0,4.0,0,0.0
TIC000208,CUST00239,POL00259,2025-06-13 00:00:00,,billing_issue,medium,self_service,pending,1.28,0,0,,0,0.0
TIC000209,CUST01098,POL01197,2025-07-31 00:00:00,,account_update_request,medium,chat,pending,22.94,0,0,,0,0.0
TIC000210,CUST00232,POL00251,2025-09-25 00:00:00,,discount_dispute,low,chat,pending,6.61,0,0,,0,0.0
TIC000211,CUST01086,POL01184,2025-09-02 00:00:00,2025-09-03 03:45:36.000000000,account_update_request,high,phone,resolved,27.76,0,0,,0,0.0
TIC000212,CUST00528,POL00575,2025-06-14 00:00:00,2025-06-15 05:57:36.000000000,account_update_request,medium,email,resolved,29.96,0,0,5.0,0,0.0
TIC000213,CUST00422,POL00463,2025-02-17 00:00:00,2025-02-17 03:12:36.000000000,policy_change_request,low,chat,closed_no_action,3.21,0,0,,0,0.0
TIC000214,CUST00384,POL00422,2025-12-22 00:00:00,2025-12-24 18:52:12.000000000,mileage_sync_issue,high,phone,closed_no_action,66.87,0,0,,0,0.0
TIC000215,CUST00115,POL00124,2025-04-19 00:00:00,,app_login_issue,low,phone,escalated,13.54,1,1,2.0,0,0.0
TIC000216,CUST00909,POL00999,2025-02-23 00:00:00,2025-02-27 07:20:24.000000000,claim_status_question,critical,chat,resolved,103.34,0,0,5.0,0,0.0
TIC000217,CUST00388,POL00428,2025-10-30 00:00:00,2025-10-30 12:21:36.000000000,claim_status_question,medium,chat,resolved,12.36,0,1,3.0,0,0.0
TIC000218,CUST00200,POL00217,2025-03-08 00:00:00,,discount_dispute,high,chat,escalated,70.55,1,0,1.0,0,0.0
TIC000219,CUST00724,POL00790,2025-08-20 00:00:00,2025-08-20 22:06:00.000000000,discount_dispute,medium,email,resolved,22.1,0,0,5.0,1,0.0
TIC000220,CUST00747,POL00820,2025-04-07 00:00:00,2025-04-07 10:03:36.000000000,mileage_sync_issue,low,phone,resolved,10.06,0,0,4.0,1,3.94
TIC000221,CUST00524,POL00570,2025-08-05 00:00:00,,billing_issue,low,chat,pending,6.89,0,0,,0,0.0
TIC000222,CUST01085,POL01183,2025-11-28 00:00:00,2025-11-28 09:42:00.000000000,mileage_sync_issue,low,phone,resolved,9.7,0,0,3.0,0,0.0
TIC000223,CUST00863,POL00945,2025-02-24 00:00:00,,mileage_sync_issue,high,self_service,pending,46.3,0,0,,0,0.0
TIC000224,CUST00051,POL00059,2025-09-01 00:00:00,2025-09-05 15:34:12.000000000,account_update_request,critical,chat,resolved,111.57,0,0,4.0,0,0.0
TIC000225,CUST00657,POL00721,2025-05-16 00:00:00,2025-05-16 08:04:12.000000000,mileage_sync_issue,low,phone,closed_no_action,8.07,0,0,,0,0.0
TIC000226,CUST01037,POL01128,2025-02-13 00:00:00,,claim_status_question,low,chat,pending,4.83,0,1,,0,0.0
TIC000227,CUST00395,POL00435,2025-03-19 00:00:00,,payment_failure,medium,phone,pending,32.45,0,0,,1,6.18
TIC000228,CUST00792,POL00866,2025-04-10 00:00:00,,Policy_Change_Request,low,phone,pending,9.42,0,0,,0,0.0
TIC000229,CUST00355,POL00388,2025-07-26 00:00:00,2025-07-27 12:19:48.000000000,billing_issue,medium,phone,resolved,36.33,0,0,3.0,0,0.0
TIC000230,CUST00032,POL01217,2025-05-22 00:00:00,2025-05-22 13:00:00.000000000,account_update_request,medium,phone,resolved,13.0,0,0,3.0,1,16.27
TIC000231,CUST00205,POL00224,2025-12-15 00:00:00,2025-12-15 03:37:12.000000000,app_login_issue,low,phone,resolved,3.62,0,0,4.0,1,0.0
TIC000232,CUST00101,POL00109,2025-01-19 00:00:00,2025-01-19 03:41:24.000000000,policy_change_request,low,chat,resolved,3.69,0,0,3.0,0,0.0
TIC000233,CUST00446,POL00489,2025-02-03 00:00:00,2025-02-03 03:56:24.000000000,mileage_sync_issue,low,chat,resolved,3.94,0,0,4.0,0,0.0
TIC000234,CUST00424,POL00464,2025-11-14 00:00:00,2025-11-14 18:30:36.000000000,payment_failure,medium,phone,resolved,18.51,0,0,5.0,0,0.0
TIC000235,CUST00733,POL00803,2025-07-21 00:00:00,2025-07-21 05:58:12.000000000,mileage_sync_issue,low,chat,resolved,5.97,0,0,,0,0.0
TIC000236,CUST00411,POL00451,2025-12-21 00:00:00,2025-12-21 08:45:36.000000000,policy_change_request,low,chat,resolved,8.76,0,0,2.0,0,0.0
TIC000237,CUST00322,POL00351,2025-04-15 00:00:00,2025-04-15 16:02:24.000000000,claim_status_question,high,phone,resolved,16.04,0,0,3.0,0,0.0
TIC000238,CUST00007,POL00007,2025-02-18 00:00:00,2025-02-24 09:28:48.000000000,billing_issue,critical,chat,resolved,153.48,0,0,4.0,0,0.0
TIC000239,CUST00941,POL01031,2025-12-25 00:00:00,,account_update_request,low,email,escalated,11.61,1,0,,0,0.0
TIC000240,CUST00446,POL00489,2025-03-29 00:00:00,2025-03-29 09:06:00.000000000,claim_status_question,low,email,resolved,9.1,0,0,4.0,0,0.0
TIC000241,CUST00313,POL00342,2025-04-06 00:00:00,2025-04-09 23:28:48.000000000,claim_status_question,critical,chat,resolved,95.48,0,1,,1,0.0
TIC000242,CUST00038,POL00043,2025-04-01 00:00:00,2025-04-01 06:21:36.000000000,policy_change_request,low,email,resolved,6.36,0,0,5.0,0,0.0
TIC000243,CUST00003,POL00003,2025-09-08 00:00:00,2025-09-08 03:21:00.000000000,discount_dispute ,low,chat,resolved,3.35,0,1,4.0,0,0.0
TIC000244,CUST00941,POL01031,2025-03-27 00:00:00,2025-03-27 14:48:00.000000000,billing_issue,medium,email,resolved,14.8,0,1,1.0,0,0.0
TIC000245,CUST00569,POL00624,2025-06-21 00:00:00,,account_update_request,low,email,escalated,4.98,1,0,1.0,0,0.0
TIC000246,CUST00915,POL01005,2025-06-29 00:00:00,,policy_change_request,low,chat,escalated,9.6,1,0,2.0,0,0.0
TIC000247,CUST00563,POL00617,2025-12-30 00:00:00,2025-12-30 10:40:12.000000000,CLAIM_STATUS_QUESTION,low,phone,resolved,10.67,0,0,2.0,0,0.0
TIC000248,CUST00212,POL00231,2025-05-19 00:00:00,,app_login_issue,high,self_service,escalated,78.17,1,1,1.0,1,6.48
TIC000249,CUST00278,POL00303,2025-07-30 00:00:00,,discount_dispute,low,self_service,pending,6.21,0,0,,0,0.0
TIC000250,CUST00929,POL01020,2025-01-16 00:00:00,2025-01-16 05:41:24.000000000,discount_dispute,low,email,resolved,5.69,0,0,5.0,0,0.0
TIC000251,CUST00674,POL00737,2025-04-16 00:00:00,2025-04-16 04:50:24.000000000,mileage_sync_issue,low,email,resolved,4.84,0,0,5.0,0,0.0
TIC000252,CUST00364,POL00397,2025-07-13 00:00:00,,MILEAGE_SYNC_ISSUE,medium,email,pending,10.31,0,0,,0,0.0
TIC000253,CUST00841,POL00921,2025-09-27 00:00:00,,billing_issue,medium,email,pending,23.92,0,0,,0,0.0
TIC000254,CUST00651,POL00715,2025-06-19 00:00:00,2025-06-19 05:42:36.000000000,payment_failure,low,phone,resolved,5.71,0,1,4.0,0,0.0
TIC000255,CUST00784,POL00855,2025-05-22 00:00:00,2025-05-23 05:42:36.000000000,policy_change_request,medium,chat,resolved,29.71,0,0,4.0,0,0.0
TIC000256,CUST00641,POL01255,2025-03-04 00:00:00,2025-03-04 07:54:36.000000000,payment_failure,low,email,resolved,7.91,0,1,4.0,1,22.64
TIC000257,CUST00647,POL00711,2025-05-28 00:00:00,,mileage_sync_issue,low,email,escalated,6.05,1,0,,0,0.0
TIC000258,CUST00017,POL00018,2025-09-13 00:00:00,,billing_issue,high,phone,pending,3.32,0,0,,0,0.0
TIC000259,CUST01051,POL01144,2025-12-07 00:00:00,,billing_issue,medium,phone,escalated,11.43,1,1,1.0,0,
TIC000260,CUST00233,POL00253,2025-01-28 00:00:00,2025-01-30 14:52:48.000000000,ACCOUNT_UPDATE_REQUEST,high,phone,resolved,62.88,0,0,1.0,0,0.0
TIC000261,CUST00095,POL00103,2025-05-09 00:00:00,2025-05-09 09:25:48.000000000,billing_issue,low,phone,resolved,9.43,0,0,4.0,0,0.0
TIC000262,CUST01055,POL01149,2025-03-21 00:00:00,2025-03-21 05:10:48.000000000,mileage_sync_issue,low,chat,resolved,5.18,0,0,5.0,1,0.0
TIC000263,CUST00271,POL00293,2025-04-11 00:00:00,,payment_failure,medium,chat,escalated,18.3,1,0,2.0,0,0.0
TIC000264,CUST00153,POL00166,2025-05-29 00:00:00,2025-05-29 02:55:12.000000000,discount_dispute,low,email,resolved,2.92,0,0,4.0,0,0.0
TIC000265,CUST00058,POL00066,2025-08-31 00:00:00,2025-09-02 05:49:48.000000000,claim_status_question,high,phone,resolved,53.83,0,0,5.0,0,0.0
TIC000266,CUST00725,POL00792,2025-08-05 00:00:00,2025-08-05 08:27:36.000000000,payment_failure,low,chat,resolved,8.46,0,0,2.0,0,0.0
TIC000267,CUST00187,POL00201,2025-05-14 00:00:00,,policy_change_request,low,self_service,escalated,7.21,1,1,1.0,0,0.0
TIC000268,CUST00629,POL01223,2025-06-09 00:00:00,2025-06-10 00:52:12.000000000,BILLING_ISSUE,medium,email,resolved,24.87,0,1,3.0,0,0.0
TIC000269,CUST00602,POL00661,2025-10-24 00:00:00,2025-10-24 09:25:12.000000000,billing_issue,medium,phone,resolved,9.42,0,0,5.0,1,28.85
TIC000270,CUST00258,POL00278,2025-08-02 00:00:00,2025-08-02 19:46:12.000000000,discount_dispute,critical,chat,resolved,19.77,0,0,5.0,0,0.0
TIC000271,CUST00563,POL00617,2025-06-06 00:00:00,2025-06-07 01:57:00.000000000,mileage_sync_issue,medium,self_service,resolved,25.95,0,0,2.0,1,46.34
TIC000272,CUST00343,POL00376,2025-07-12 00:00:00,2025-07-15 04:43:48.000000000,payment_failure,high,phone,resolved,76.73,0,0,4.0,0,0.0
TIC000273,CUST00264,POL00284,2025-09-27 00:00:00,2025-09-27 07:51:00.000000000,account_update_request,medium,email,resolved,7.85,0,0,2.0,0,0.0
TIC000274,CUST00942,POL01032,2025-12-17 00:00:00,2025-12-18 23:30:00.000000000,claim_status_question,high,phone,resolved,47.5,0,1,4.0,0,0.0
TIC000275,CUST00876,POL00960,2025-07-01 00:00:00,,payment_failure,low,phone,escalated,5.81,1,0,,0,0.0
TIC000276,CUST00790,POL00862,2025-07-30 00:00:00,2025-07-30 08:40:12.000000000, account_update_request,low,phone,resolved,8.67,0,0,5.0,0,0.0
TIC000277,CUST01052,POL01145,2025-01-14 00:00:00,2025-01-15 11:45:00.000000000,payment_failure,high,phone,resolved,35.75,0,0,3.0,0,0.0
TIC000278,CUST00454,POL00497,2025-10-25 00:00:00,2025-10-25 18:34:48.000000000,claim_status_question,medium,phone,resolved,18.58,0,0,,0,0.0
TIC000279,CUST01063,POL01159,2025-05-31 00:00:00,2025-05-31 09:24:36.000000000,app_login_issue,low,phone,resolved,9.41,0,0,4.0,0,0.0
TIC000280,CUST00735,POL00805,2025-03-06 00:00:00,2025-03-06 05:41:24.000000000,payment_failure,low,phone,resolved,5.69,0,1,5.0,0,0.0
TIC000281,CUST00012,POL00013,2025-08-25 00:00:00,2025-08-25 06:11:24.000000000,account_update_request,medium,chat,resolved,6.19,0,0,3.0,0,0.0
TIC000282,CUST00105,POL00113,2025-05-19 00:00:00,2025-05-22 09:03:36.000000000,mileage_sync_issue,high,chat,resolved,81.06,0,0,4.0,0,0.0
TIC000283,CUST00623,POL00683,2025-11-01 00:00:00,,mileage_sync_issue,low,phone,escalated,4.9,1,0,1.0,0,0.0
TIC000284,CUST00545,POL00596,2025-10-17 00:00:00,2025-10-17 06:45:00.000000000,account_update_request,low,phone,resolved,6.75,0,0,3.0,1,
TIC000285,CUST01099,POL01198,2025-12-12 00:00:00,,app_login_issue,low,phone,pending,9.52,0,0,,0,0.0
TIC000286,CUST00274,POL00296,2025-10-15 00:00:00,2025-10-15 08:21:35.999999999,ACCOUNT_UPDATE_REQUEST,low,phone,resolved,8.36,0,1,1.0,0,0.0
TIC000287,CUST00260,POL00280,2025-04-25 00:00:00,,billing_issue,high,self_service,escalated,30.35,1,0,2.0,0,0.0
TIC000288,CUST00563,POL00617,2025-11-18 00:00:00,2025-11-18 01:21:00.000000000,policy_change_request,low,phone,resolved,1.35,0,0,4.0,0,0.0
TIC000289,CUST00001,POL00001,2025-03-20 00:00:00,2025-03-20 12:26:24.000000000,mileage_sync_issue,medium,chat,resolved,12.44,0,0,5.0,0,0.0
TIC000290,CUST00974,POL01065,2025-02-19 00:00:00,,discount_dispute,low,phone,escalated,4.78,1,1,1.0,0,0.0
TIC000291,CUST00381,POL00419,2025-02-23 00:00:00,2025-02-23 22:29:24.000000000,account_update_request,medium,chat,resolved,22.49,0,0,5.0,0,0.0
TIC000292,CUST00044,POL00051,2025-09-16 00:00:00,, account_update_request,high,chat,pending,68.78,0,1,,1,29.61
TIC000293,CUST00562,POL00615,2025-07-27 00:00:00,2025-07-27 02:22:48.000000000,account_update_request,low,phone,resolved,2.38,0,0,3.0,0,0.0
TIC000294,CUST01030,POL01120,2025-05-14 00:00:00,2025-05-14 21:14:24.000000000,account_update_request,high,self_service,resolved,21.24,0,0,4.0,0,0.0
TIC000295,CUST00810,POL00886,2025-03-16 00:00:00,2025-03-16 11:03:00.000000000,app_login_issue,medium,phone,resolved,11.05,0,0,3.0,0,0.0
TIC000296,CUST00347,POL00379,2025-03-14 00:00:00,2025-03-14 05:09:36.000000000,discount_dispute,low,chat,resolved,5.16,0,1,1.0,1,40.04
TIC000297,CUST01030,POL01120,2025-04-13 00:00:00,,account_update_request,medium,phone,pending,25.6,0,0,,0,0.0
TIC000298,CUST00191,POL00205,2025-10-29 00:00:00,2025-11-01 03:45:36.000000000,account_update_request,high,email,resolved,75.76,0,0,5.0,0,0.0
TIC000299,CUST00518,POL00564,2025-07-20 00:00:00,2025-07-27 21:51:00.000000000,payment_failure,critical,phone,closed_no_action,189.85,0,0,,0,0.0
TIC000300,CUST00532,POL00581,2025-08-23 00:00:00,2025-08-23 00:30:00.000000000,mileage_sync_issue,medium,phone,resolved,0.5,0,1,2.0,0,0.0
TIC000301,CUST01060,POL01156,2025-07-19 00:00:00,2025-07-19 14:18:36.000000000,app_login_issue,high,phone,resolved,14.31,0,0,1.0,0,0.0
TIC000302,CUST01091,POL01189,2025-06-05 00:00:00,2025-06-05 00:30:00.000000000,APP_LOGIN_ISSUE,low,email,resolved,0.5,0,0,3.0,0,0.0
TIC000303,CUST00663,POL00727,2025-03-13 00:00:00,,account_update_request,medium,phone,escalated,3.51,1,0,1.0,0,0.0
TIC000304,CUST00522,POL00568,2025-01-05 00:00:00,,billing_issue,critical,phone,escalated,24.32,1,0,2.0,0,0.0
TIC000305,CUST00669,POL00733,2025-09-14 00:00:00,2025-09-14 05:59:24.000000000,discount_dispute,low,chat,resolved,5.99,0,0,2.0,0,0.0
TIC000306,CUST00731,POL00800,2025-09-20 00:00:00,2025-09-21 10:03:36.000000000,mileage_sync_issue,medium,phone,closed_no_action,34.06,0,1,,0,0.0
TIC000307,CUST00286,POL00311,2025-06-30 00:00:00,2025-06-30 23:24:00.000000000,claim_status_question,medium,phone,resolved,23.4,0,0,2.0,0,0.0
TIC000308,CUST00131,POL00140,2025-11-27 00:00:00,2025-11-27 02:56:24.000000000,account_update_request,low,self_service,resolved,2.94,0,0,3.0,0,0.0
TIC000309,CUST00210,POL01241,2025-12-04 00:00:00,2025-12-04 22:10:12.000000000,billing_issue,critical,phone,resolved,22.17,0,0,4.0,0,0.0
TIC000310,CUST01084,POL01180,2025-12-29 00:00:00,2025-12-29 06:37:48.000000000,policy_change_request,low,phone,resolved,6.63,0,0,4.0,1,13.97
TIC000311,CUST00246,POL00266,2025-12-24 00:00:00,2025-12-25 11:04:12.000000000,claim_status_question,medium,phone,resolved,35.07,0,1,5.0,0,0.0
TIC000312,CUST00649,POL00713,2025-10-27 00:00:00,,payment_failure,medium,phone,pending,0.5,0,0,,0,0.0
TIC000313,CUST00130,POL00139,2025-01-24 00:00:00,2025-01-24 20:19:48.000000000,app_login_issue,medium,phone,resolved,20.33,0,0,4.0,0,0.0
TIC000314,CUST00435,POL00475,2025-02-19 00:00:00,,mileage_sync_issue,medium,phone,escalated,19.03,1,0,2.0,0,0.0
TIC000315,CUST00932,POL01023,2025-12-14 00:00:00,,account_update_request,medium,phone,escalated,6.92,1,0,1.0,0,0.0
TIC000316,CUST00435,POL00475,2025-05-02 00:00:00,2025-05-02 08:42:36.000000000,mileage_sync_issue,low,phone,resolved,8.71,0,0,1.0,0,0.0
TIC000317,CUST00123,POL00132,2025-02-01 00:00:00,,policy_change_request,high,phone,escalated,25.62,1,0,1.0,0,0.0
TIC000318,CUST00216,POL00235,2025-01-20 00:00:00,2025-01-21 12:34:12.000000000,mileage_sync_issue,high,phone,resolved,36.57,0,0,2.0,1,0.0
TIC000319,CUST00053,POL00061,2025-03-31 00:00:00,,claim_status_question,low,phone,pending,0.66,0,0,,0,0.0
TIC000320,CUST00841,POL00921,2025-07-13 00:00:00,2025-07-13 09:44:24.000000000,billing_issue,low,phone,resolved,9.74,0,0,5.0,0,0.0
TIC000321,CUST00375,POL00410,2025-04-11 00:00:00,2025-04-12 00:31:48.000000000,policy_change_request,medium,phone,resolved,24.53,0,0,4.0,0,0.0
TIC000322,CUST00303,POL00332,2025-08-11 00:00:00,2025-08-11 05:57:36.000000000,DISCOUNT_DISPUTE,low,phone,resolved,5.96,0,0,4.0,0,0.0
TIC000323,CUST01095,POL01193,2025-01-13 00:00:00,2025-01-13 08:20:24.000000000,mileage_sync_issue,low,self_service,resolved,8.34,0,1,4.0,0,0.0
TIC000324,CUST00674,POL00737,2025-07-28 00:00:00,2025-07-29 08:55:12.000000000,mileage_sync_issue,medium,chat,resolved,32.92,0,1,1.0,0,0.0
TIC000325,CUST00348,POL00380,2025-12-16 00:00:00,2025-12-16 07:10:48.000000000,account_update_request,high,phone,resolved,7.18,0,0,4.0,0,0.0
TIC000326,CUST00357,POL00390,2025-04-17 00:00:00,2025-04-18 01:04:48.000000000,account_update_request,medium,chat,resolved,25.08,0,0,,0,0.0
TIC000327,CUST00658,POL00722,2025-07-02 00:00:00,2025-07-03 00:51:00.000000000,billing_issue,medium,email,resolved,24.85,0,0,4.0,0,0.0
TIC000328,CUST00969,POL01060,2025-06-02 00:00:00,2025-06-02 02:33:00.000000000,mileage_sync_issue,low,phone,resolved,2.55,0,0,1.0,0,0.0
TIC000329,CUST00098,POL00106,2025-11-04 00:00:00,2025-11-04 06:46:12.000000000,claim_status_question,low,phone,resolved,6.77,0,1,5.0,0,0.0
TIC000330,CUST00731,POL00800,2025-12-27 00:00:00,,claim_status_question,medium,phone,pending,23.97,0,1,,0,0.0
TIC000331,CUST00297,POL00324,2025-05-28 00:00:00,2025-05-28 11:27:36.000000000,mileage_sync_issue,medium,email,resolved,11.46,0,0,4.0,0,0.0
TIC000332,CUST01003,POL01095,2025-10-22 00:00:00,2025-10-22 01:28:12.000000000,discount_dispute,low,phone,resolved,1.47,0,1,2.0,0,0.0
TIC000333,CUST00935,POL01025,2025-06-09 00:00:00,2025-06-10 17:13:12.000000000,payment_failure,high,self_service,resolved,41.22,0,0,4.0,1,19.41
TIC000334,CUST00108,POL00117,2025-10-07 00:00:00,,mileage_sync_issue,low,phone,pending,7.3,0,0,,0,0.0
TIC000335,CUST01096,POL01194,2025-08-30 00:00:00,2025-08-31 12:49:48.000000000,policy_change_request,high,email,resolved,36.83,0,0,4.0,1,6.19
TIC000336,CUST00633,POL00693,2025-08-04 00:00:00,2025-08-04 06:01:48.000000000,policy_change_request,medium,email,closed_no_action,6.03,0,0,,0,0.0
TIC000337,CUST00626,POL00686,2025-01-31 00:00:00,2025-01-31 03:00:36.000000000,billing_issue,low,phone,resolved,3.01,0,1,2.0,0,0.0
TIC000338,CUST00616,POL00676,2025-12-06 00:00:00,,app_login_issue,low,chat,escalated,6.63,1,0,2.0,0,0.0
TIC000339,CUST01059,POL01155,2025-11-09 00:00:00,,app_login_issue,medium,phone,escalated,8.06,1,0,1.0,0,0.0
TIC000340,CUST00782,POL00853,2025-11-03 00:00:00,2025-11-03 08:48:36.000000000,mileage_sync_issue,low,email,resolved,8.81,0,0,3.0,1,59.35
TIC000341,CUST01039,POL01130,2025-09-03 00:00:00,2025-09-03 08:09:36.000000000,billing_issue,medium,phone,resolved,8.16,0,0,,0,0.0
TIC000342,CUST00077,POL00086,2025-02-23 00:00:00,2025-02-23 14:48:00.000000000,app_login_issue,medium,phone,resolved,14.8,0,0,2.0,1,30.99
TIC000343,CUST00421,POL00462,2025-11-29 00:00:00,2025-11-30 12:20:24.000000000,claim_status_question,high,email,resolved,36.34,0,0,5.0,0,0.0
TIC000344,CUST00892,POL00979,2025-06-05 00:00:00,2025-06-05 09:35:24.000000000,discount_dispute,low,phone,resolved,9.59,0,0,5.0,0,0.0
TIC000345,CUST00038,POL00044,2025-01-29 00:00:00,2025-01-30 18:07:48.000000000,app_login_issue,high,chat,resolved,42.13,0,0,4.0,0,0.0
TIC000346,CUST00697,POL01246,2025-07-14 00:00:00,,app_login_issue,low,phone,escalated,10.6,1,0,,0,0.0
TIC000347,CUST01041,POL01132,2025-09-04 00:00:00,2025-09-04 17:20:24.000000000,app_login_issue,medium,email,closed_no_action,17.34,0,0,,0,0.0
