policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score
POL00660,CUST00601,VEH00673,2024-04-18,2025-04-17,liability_only,basic,1000,0.671,47.43,,0,4.0,44.0,annual,1,active,0,0,,72.4
POL00661,CUST00602,VEH00674,2025-03-21,2026-03-20,standard,enhanced,500,0.619,72.92,4.12,0,0.0,69.92,monthly,1,cancelled,0,1,moved_to_competitor,76.8
POL00662,CUST00603,VEH00675,2024-01-30,2025-01-28,full_coverage,basic,250,0.731,68.3,12.35,3,0.0,57.82,quarterly,0,active,0,0,,95.0
POL00663,CUST00604,VEH00676,2024-06-13,2025-06-12,standard,comprehensive,500,0.677,72.25,4.12,0,0.0,69.27,monthly,1,active,0,0,,85.6
POL00664,CUST00605,VEH00677,2024-11-30,2025-11-29,liability_only,enhanced,250,0.712,61.33,10.88,0,0.0,54.66,monthly,0,active,0,0,,55.9
POL00665,CUST00606,VEH00678,2025-01-27,2026-01-26,liability_only,enhanced,1000,0.721,82.32,,7,0.0,67.35,quarterly,0,active,0,0,,100.0
POL00666,CUST00606,VEH00679,2024-10-14,2025-10-13,premium,enhanced,1000,0.732,74.55,10.88,0,0.0,66.44,monthly,0,lapsed,0,1,moved_to_competitor,97.0
POL00667,CUST00607,VEH00680,2024-08-13,2025-08-12,standard,comprehensive,500,0.65,73.2,13.82,0,6.0,58.69,monthly,1,lapsed,0,1,service_issues,57.9
POL00668,CUST00608,VEH00681,2024-09-20,2025-09-19,standard,basic,500,0.729,40.0,12.94,0,0.0,34.82,monthly,0,active,0,0,,83.6
POL00669,CUST00609,VEH00682,2025-05-02,2026-05-01,premium,enhanced,500,0.645,58.6,,0,0.0,51.02,semiannual,1,lapsed,0,1,service_issues,58.4
POL00670,CUST00610,VEH00683,2024-05-06,2025-05-05,full_coverage,enhanced,1000,0.815,123.74,8.24,5,6.0,99.93,monthly,1,active,0,0,,75.4
POL00671,CUST00611,VEH00684,2024-05-19,2025-05-18,standard,basic,1000,0.621,54.58,8.53,0,0.0,49.92,annual,0,active,0,0,,54.5
POL00672,CUST00612,VEH00685,2025-07-01,2026-06-30,standard,basic,250,0.78,40.0,10.88,0,8.0,32.45,monthly,0,active,0,0,,86.5
POL00673,CUST00613,VEH00686,2025-05-18,2026-05-17,full_coverage,basic,1000,0.62,95.57,7.65,5,0.0,83.48,monthly,1, active,0,0,,84.5
POL00674,CUST00614,VEH00687,2024-04-02,2025-04-01,standard,enhanced,1000,0.614,67.56,,7,4.0,54.56,semiannual,1,active,0,0,,86.7
POL00675,CUST00615,VEH00688,2024-12-06,2025-12-05,standard,comprehensive,500,0.734,89.03,10.0,0,0.0,80.13,monthly,1,cancelled,0,1,billing_problems,91.0
POL00676,CUST00616,VEH00689,2024-08-17,2025-08-16,full_coverage,comprehensive,1000,0.762,135.63,10.59,0,4.0,115.84,quarterly,1,active,0,0,,97.4
POL00677,CUST00617,VEH00690,2025-08-12,2026-08-11,full_coverage,basic,1500,0.634,118.46,9.12,0,0.0,107.66,semiannual,1,active,0,0,,87.6
POL00678,CUST00618,VEH00691,2025-09-07,2026-09-06,premium,comprehensive,500,0.654,108.01,6.47,0,8.0,92.38,annual,1,active,0,0,,100.0
POL00679,CUST00619,VEH00692,2024-03-07,2025-03-06,standard,basic,500,0.653,40.0,10.59,5,,33.76,monthly,1,Renewed,1,0,,73.2
POL00680,CUST00620,VEH00693,2024-12-17,2025-12-16,liability_only,basic,1000,0.65,52.83,6.76,0,0.0,49.26,annual,1,cancelled,0,1,price_increase,100.0
POL00681,CUST00621,VEH00694,2025-01-21,2026-01-20,liability_only,comprehensive,500,0.667,65.36,12.65,5,4.0,51.21,monthly,1,active,0,0,,88.7
POL00682,CUST00622,VEH00695,2025-01-25,2026-01-24,standard,comprehensive,500,0.684,62.91,8.53,5,8.0,49.37,monthly,0,lapsed,0,1,moved_to_competitor,82.9
POL00683,CUST00623,VEH00696,2025-07-29,2026-07-28,standard,enhanced,500,0.554,44.47,11.47,0,0.0,39.37,annual,1,active,0,0,,70.8
POL00684,CUST00624,VEH00697,2025-03-23,2026-03-22,standard,enhanced,250,0.652,68.98,10.29,5,4.0,55.67,monthly,1,cancelled,0,1,price_increase,79.2
POL00685,CUST00625,VEH00698,2024-08-26,2025-08-25,liability_only,enhanced,500,0.635,40.0,6.76,3,4.0,34.5,monthly,0,lapsed,0,1,moved_to_competitor,96.0
POL00686,CUST00626,VEH00699,2024-08-16,2025-08-15,premium,basic,1500,0.727,42.36,5.0,3,8.0,35.58,quarterly,1,active,0,0,,68.1
POL00687,CUST00628,VEH00701,2024-09-22,2025-09-21,premium,enhanced,1000,0.646,78.59,4.71,0,0.0,74.89,semiannual,1,active,0,0,,100.0
POL00688,CUST00629,VEH00702,2024-04-28,2025-04-27,premium,basic,1000,0.611,78.95,4.41,0,0.0,75.47,monthly,0,active,0,0,,81.8
POL00689,CUST00629,VEH00703,2024-10-24,2025-10-23,standard,comprehensive,500,0.699,55.47,7.06,3,4.0,47.67,semiannual,1,active,0,0,,58.9
POL00690,CUST00630,VEH00704,2024-03-30,2025-03-29,premium,comprehensive,500,0.696,86.24,12.65,0,0.0,75.33,monthly,1,active,0,0,,91.5
POL00691,CUST00631,VEH00705,2024-04-24,2025-04-23,premium,enhanced,250,0.563,80.04,9.12,7,0.0,67.14,monthly,0,active,0,0,,72.2
POL00692,CUST00632,VEH00706,2024-04-01,2025-03-31,full_coverage,enhanced,1000,0.712,73.87,10.0,0,0.0,66.48,monthly,0,renewed,1,0,,100.0
POL00693,CUST00633,VEH00707,2024-12-14,2025-12-13,liability_only,comprehensive,500,0.703,61.72,1.76,0,4.0,58.16,monthly,0,ACTIVE,0,0,,98.0
POL00694,CUST00634,VEH00708,2025-08-29,2026-08-28,full_coverage,comprehensive,250,0.692,132.75,10.59,3,0.0,114.71,monthly,0,RENEWED,1,0,,84.9
POL00695,CUST00635,VEH00709,2024-07-11,2025-07-10,full_coverage,comprehensive,250,0.599,132.65,7.65,0,0.0,122.5,semiannual,1,active,0,0,,75.9
POL00696,CUST00636,VEH00710,2024-04-28,2025-04-27,premium,basic,1000,0.728,53.39,1.47,0,0.0,52.61,semiannual,1,active,0,0,,75.6
POL00697,CUST00637,VEH00711,2025-08-09,2026-08-08,premium,basic,500,0.629,40.0,5.88,0,0.0,37.65,semiannual,0,active,0,0,,65.2
POL00698,CUST00638,VEH00712,2025-01-11,2026-01-10,full_coverage,comprehensive,1000,0.637,72.09,5.29,0,0.0,68.28,monthly,1,cancelled,0,1,price_increase,84.8
POL00699,CUST00639,VEH00713,2024-05-10,2025-05-09,standard,basic,500,0.601,40.0,5.0,5,0.0,36.0,monthly,0,active,0,0,,92.6
POL00700,CUST00640,VEH00714,2024-11-16,2025-11-15,standard,basic,500,0.613,40.0,3.24,0,4.0,37.1,semiannual,1,active,0,0,,67.4
POL00701,CUST00640,VEH00715,2025-01-24,2026-01-23,standard,comprehensive,1000,0.634,87.9,7.35,0,,77.92,quarterly,0,cancelled,0,1,moved_to_competitor,73.9
POL00702,CUST00641,VEH00716,2025-08-13,2026-08-12,standard,enhanced,250,0.701,65.96,7.35,0,0.0,61.11,semiannual,1,renewed,1,0,,68.4
POL00703,CUST00641,VEH00717,2024-01-02,2024-12-31,liability_only,enhanced,250,0.656,49.16,14.71,0,4.0,39.96,monthly,1,active,0,0,,68.8
POL00704,CUST00642,VEH00718,2024-11-14,2025-11-13,liability_only,enhanced,500,0.656,40.0,8.24,0,8.0,33.5,monthly,1,cancelled,0,1,billing_problems,89.8
POL00705,CUST00643,VEH00719,2024-03-04,2025-03-03,premium,comprehensive,500,0.663,107.71,3.82,0,4.0,99.29,semiannual,1,renewed,1,0,,79.3
POL00706,CUST00643,VEH00720,2025-08-27,2026-08-26,standard,enhanced,500,0.78,58.11,0.29,0,4.0,55.62,monthly,1,renewed,1,0,,63.1
POL00707,CUST00644,VEH00721,2025-07-02,2026-07-01,standard,basic,250,0.706,48.88,14.71,5,0.0,39.25,quarterly,0,active,0,0,,83.1
POL00708,CUST00645,VEH00722,2024-07-13,2025-07-12,premium,basic,1000,0.677,72.0,3.82,3,6.0,62.77,monthly,1,cancelled,0,1,moved_to_competitor,71.1
POL00709,CUST00645,VEH00723,2025-02-01,2026-01-31,liability_only,basic,1000,0.718,57.67,7.94,3,6.0,47.9,annual,0,active,0,0,,89.5
POL00710,CUST00646,VEH00724,2025-03-09,2026-03-08,liability_only,basic,500,0.64,60.42,5.59,0,6.0,53.42,monthly,1,lapsed,0,1,service_issues,91.1
POL00711,CUST00647,VEH00725,2024-11-23,2025-11-22,liability_only,comprehensive,500,0.716,74.25,9.71,7,0.0,61.84,monthly,0,cancelled,0,1,moved_to_competitor,62.4
POL00712,CUST00648,VEH00726,2025-01-08,2026-01-07,liability_only,basic,1000,0.668,68.43,3.82,0,0.0,65.82,monthly,1,renewed,1,0,,100.0
POL00713,CUST00649,VEH00727,2024-05-09,2025-05-08,premium,enhanced,1000,0.618,64.38,9.12,0,0.0,58.51,monthly,1,cancelled,0,1,claim_dispute,84.5
POL00714,CUST00650,VEH00728,2025-06-16,2026-06-15,liability_only,basic,1500,0.615,56.06,13.53,5,0.0,45.67,monthly,0,cancelled,0,1,service_issues,85.2
POL00715,CUST00651,VEH00729,2025-09-08,2026-09-07,premium,enhanced,1000,0.593,73.97,8.82,0,0.0,67.45,monthly,0,renewed,1,0,,100.0
POL00716,CUST00652,VEH00730,2025-08-27,2026-08-26,premium,basic,500,0.643,44.34,14.41,3,6.0,33.96,quarterly,1,active,0,0,,58.3
POL00717,CUST00653,VEH00731,2024-08-15,2025-08-14,liability_only,enhanced,1000,0.798,40.0,11.76,3,0.0,34.1,semiannual,1,cancelled,0,1,service_issues,90.2
POL00718,CUST00654,VEH00732,2024-04-19,2025-04-18,full_coverage,enhanced,500,0.61,63.1,7.65,0,4.0,55.75,annual,1,active,0,0,,100.0
POL00719,CUST00655,VEH00733,2025-02-08,2026-02-07,standard,enhanced,250,0.637,80.36,1.47,5,0.0,75.16,monthly,0,active,0,0,,84.5
POL00720,CUST00656,VEH00734,2024-01-10,2025-01-08,premium,enhanced,1000,0.675,61.02,7.65,5,4.0,50.86,monthly,1,active,0,0,,100.0
POL00721,CUST00657,VEH00735,2025-07-05,2026-07-04,premium,basic,1000,0.572,40.0,11.18,0,0.0,35.53,monthly,0,active,0,0,,67.5
POL00722,CUST00658,VEH00736,2025-04-16,2026-04-15,premium,enhanced,1000,0.701,105.79,7.35,0,0.0,98.01,quarterly,1,active,0,0,,72.7
POL00723,CUST00659,VEH00737,2024-11-19,2025-11-18,standard,comprehensive,1000,0.781,65.07,4.71,5,0.0,58.75,monthly,0,lapsed,0,1,price_increase,85.6
POL00724,CUST00660,VEH00738,2024-05-28,2025-05-27,standard,basic,1500,0.665,40.0,3.53,0,0.0,38.59,annual,0,active,0,0,,77.8
POL00725,CUST00661,VEH00739,2024-10-30,2025-10-29,liability_only,enhanced,1000,0.707,57.98,8.24,5,6.0,46.82,monthly,1,active,0,0,,96.4
POL00726,CUST00662,VEH00740,2024-08-12,2025-08-11,premium,comprehensive,500,0.641,71.1,5.88,0,4.0,64.08,semiannual,0,cancelled,0,1,price_increase,96.5
POL00727,CUST00663,VEH00741,2025-05-26,2026-05-25,liability_only,enhanced,500,0.673,40.0,8.82,7,0.0,33.67,quarterly,0,active,0,0,,93.0
POL00728,CUST00664,VEH00742,2025-04-11,2026-04-10,standard,enhanced,500,0.627,57.46,6.47,3,0.0,52.02,annual,1,active,0,0,,64.5
POL00729,CUST00665,VEH00743,2024-05-30,2025-05-29,full_coverage,basic,250,0.611,40.0,8.82,5,4.0,32.87,monthly,1,active,0,0,,100.0
POL00730,CUST00666,VEH00744,2025-09-07,2026-09-06,standard,comprehensive,250,0.678,60.51,5.59,3,4.0,52.89,monthly,0,lapsed,0,1,price_increase,95.2
POL00731,CUST00667,VEH00745,2024-10-17,2025-10-16,full_coverage,enhanced,500,0.706,86.38,5.29,0,0.0,81.81,monthly,0,lapsed,0,1,price_increase,90.0
POL00732,CUST00668,VEH00746,2024-05-29,2025-05-28,full_coverage,enhanced,500,0.717,71.89,1.76,3,0.0,68.47,semiannual,0,renewed,1,0,,77.9
POL00733,CUST00669,VEH00747,2024-02-05,2025-02-03,standard,comprehensive,1000,0.667,68.9,7.65,3,8.0,56.05,quarterly,0,cancelled,0,1,service_issues,99.8
POL00734,CUST00671,VEH00749,2025-09-05,2026-09-04,premium,enhanced,250,0.614,61.94,,0,8.0,54.62,monthly,1,active,0,0,,72.0
POL00735,CUST00672,VEH00750,2024-11-23,2025-11-22,premium,comprehensive,1000,0.791,105.04,13.24,0,0.0,91.13,quarterly,0,active,0,0,,100.0
POL00736,CUST00673,VEH00751,2024-11-12,2025-11-11,standard,comprehensive,1000,0.762,125.94,11.76,0,0.0,111.13,monthly,1,renewed,1,0,,100.0
POL00737,CUST00674,VEH00752,2025-05-29,2026-05-28,standard,basic,250,0.615,51.26,6.18,7,6.0,41.43,monthly,0,active,0,0,,100.0
POL00738,CUST00675,VEH00753,2024-05-06,2025-05-05,premium,basic,500,0.651,50.45,2.65,0,0.0,49.11,monthly,1,active,0,0,,78.7
POL00739,CUST00676,VEH00754,2024-10-07,2025-10-06,standard,basic,250,0.722,84.42,7.65,0,4.0,74.59,monthly,1,active,0,0,,68.7
POL00740,CUST00677,VEH00755,2025-08-10,2026-08-09,full_coverage,basic,250,0.682,59.83,2.06,0,0.0,58.6,quarterly,0,lapsed,0,1,service_issues,66.3
POL00741,CUST00678,VEH00756,2025-05-04,2026-05-03,premium,basic,1500,0.597,83.92,5.0,3,4.0,73.85,semiannual,0,renewed,1,0,,100.0
POL00742,CUST00678,VEH00757,2024-08-08,2025-08-07,full_coverage,basic,500,0.749,126.66,3.53,3,0.0,118.39,monthly,1,cancelled,0,1,moved_to_competitor,76.2
POL00743,CUST00679,VEH00758,2025-05-21,2026-05-20,standard,basic,500,0.62,40.85,7.06,0,6.0,35.51,monthly,1,renewed,1,0,,100.0
POL00744,CUST00680,VEH00759,2024-10-25,2025-10-24,full_coverage,enhanced,500,0.745,49.86,14.71,0,0.0,42.53,monthly,1,active,0,0,,63.6
POL00745,CUST00681,VEH00760,2025-01-20,2026-01-19,full_coverage,basic,500,0.617,106.16,,3,0.0,95.8,monthly,1,active,0,0,,78.2
POL00746,CUST00682,VEH00761,2024-03-01,2025-02-28,standard,basic,1500,0.761,74.05,7.35,0,4.0,65.65,semiannual,1,renewed,1,0,,80.9
POL00747,CUST00683,VEH00762,2024-12-07,2025-12-06,premium,enhanced,500,0.579,137.87,7.06,5,6.0,112.97,semiannual,0,ACTIVE,0,0,,68.2
POL00748,CUST00683,VEH00763,2024-06-05,2025-06-04,premium,basic,1500,0.647,81.72,5.29,0,0.0,77.4,monthly,1,active,0,0,,58.0
POL00749,CUST00684,VEH00764,2024-08-03,2025-08-02,premium,comprehensive,250,0.66,80.63,4.71,0,,76.83,semiannual,1,active,0,0,,92.9
POL00750,CUST00685,VEH00765,2024-08-18,2025-08-17,premium,basic,500,0.667,83.96,4.71,0,4.0,76.65,quarterly,1,active,0,0,,81.1
POL00751,CUST00686,VEH00766,2024-02-23,2025-02-21,standard,basic,1000,0.777,61.39,2.35,0,0.0,59.95,monthly,1,active,0,0,,62.3
POL00752,CUST00687,VEH00767,2024-07-02,2025-07-01,standard,enhanced,250,0.68,45.42,8.24,7,0.0,38.5,semiannual,1,renewed,1,0,,77.7
POL00753,CUST00688,VEH00768,2025-05-14,2026-05-13,liability_only,enhanced,500,0.741,83.31,11.18,3,0.0,71.5,quarterly,1,active,0,0,,99.2
POL00754,CUST00689,VEH00769,2025-02-05,2026-02-04,standard,comprehensive,1000,0.739,71.1,4.71,7,4.0,59.93,monthly,1,active,0,0,,96.9
POL00755,CUST00691,VEH00771,2024-11-02,2025-11-01,liability_only,comprehensive,500,0.672,40.0,6.76,0,0.0,37.3,monthly,0,active,0,0,,99.2
POL00756,CUST00692,VEH00772,2024-06-12,2025-06-11,standard,enhanced,500,0.673,76.97,5.59,0,6.0,68.05,semiannual,1,active,0,0,,63.3
POL00757,CUST00693,VEH00773,2024-01-23,2025-01-21,standard,enhanced,1500,0.725,124.39,6.18,5,0.0,110.48,monthly,0,renewed,1,0,,91.1
POL00758,CUST00693,VEH00774,2025-07-15,2026-07-14,premium,comprehensive,1000,0.65,201.86,2.06,3,,183.57,semiannual,1,renewed,1,0,,100.0
POL00759,CUST00694,VEH00775,2025-02-05,2026-02-04,full_coverage,comprehensive,500,0.653,107.31,6.76,0,0.0,100.06,semiannual,1,active,0,0,,72.0
POL00760,CUST00695,VEH00776,2024-12-11,2025-12-10,liability_only,basic,250,0.614,40.0,9.12,5,6.0,31.95,monthly,1,active,0,0,,72.8
POL00761,CUST00696,VEH00777,2025-03-08,2026-03-07,standard,comprehensive,1500,0.733,127.04,7.06,3,0.0,114.26,monthly,1,active,0,0,,91.4
POL00762,CUST00697,VEH00778,2025-04-29,2026-04-28,full_coverage,basic,500,0.858,115.05,14.71,5,0.0,92.37,monthly,1, lapsed,0,1,price_increase,76.2
POL00763,CUST00698,VEH00779,2024-12-22,2025-12-21,standard,comprehensive,250,0.864,70.02,5.88,3,0.0,63.8,monthly,0,cancelled,0,1,service_issues,88.6
POL00764,CUST00699,VEH00780,2025-02-04,2026-02-03,standard,enhanced,500,0.765,40.0,,0,4.0,35.34,quarterly,1,cancelled,0,1,price_increase,85.8
POL00765,CUST00700,VEH00781,2025-02-04,2026-02-03,premium,enhanced,500,0.76,97.95,12.06,5,0.0,81.24,monthly,0,active,0,0,,81.2
POL00766,CUST00701,VEH00782,2024-03-14,2025-03-13,full_coverage,basic,500,0.628,55.31,,3,4.0,45.25,monthly,1,cancelled,0,1,,74.0
POL00767,CUST00702,VEH00783,2025-06-24,2026-06-23,premium,basic,500,0.692,52.38,3.24,0,0.0,50.68,monthly,0,active,0,0,,88.2
POL00768,CUST00703,VEH00784,2024-10-16,2025-10-15,standard,enhanced,500,0.576,109.3,6.18,0,4.0,98.17,monthly,1,renewed,1,0,,80.1
POL00769,CUST00704,VEH00785,2024-10-16,2025-10-15,standard,basic,1000,0.612,64.14,7.35,0,0.0,59.43,semiannual,1,renewed,1,0,,74.3
POL00770,CUST00705,VEH00786,2024-07-18,2025-07-17,premium,enhanced,500,0.622,96.42,8.53,0,0.0,88.2,quarterly,1,RENEWED,1,0,,94.4
POL00771,CUST00706,VEH00787,2025-07-15,2026-07-14,full_coverage,basic,250,0.698,55.37,9.12,0,6.0,47.0,monthly,0,active,0,0,,82.2
POL00772,CUST00707,VEH00788,2025-02-07,2026-02-06,standard,enhanced,500,0.613,62.01,9.71,0,0.0,55.99,monthly,0,active,0,0,,84.0
POL00773,CUST00708,VEH00789,2024-04-09,2025-04-08,standard,comprehensive,1000,0.725,140.74,10.0,0,6.0,118.22,monthly,1,renewed,1,0,,83.7
POL00774,CUST00709,VEH00790,2024-05-14,2025-05-13,standard,comprehensive,500,0.717,90.97,2.94,7,0.0,81.93,annual,0,renewed,1,0,,92.6
POL00775,CUST00710,VEH00791,2024-11-27,2025-11-26,liability_only,basic,250,0.694,75.12,7.35,0,0.0,69.6,monthly,0,lapsed,0,1,claim_dispute,75.4
POL00776,CUST00711,VEH00792,2025-08-17,2026-08-16,full_coverage,enhanced,1000,0.754,128.17,5.29,0,0.0,121.39,semiannual,0,active,0,0,,56.7
POL00777,CUST00712,VEH00793,2024-02-25,2025-02-23,liability_only,comprehensive,1000,0.732,94.92,10.88,0,4.0,80.8,monthly,0,active,0,0,,84.5
POL00778,CUST00713,VEH00794,2024-11-07,2025-11-06,standard,basic,500,0.613,103.74,10.0,5,4.0,84.03,annual,1,active,0,0,,84.5
POL00779,CUST00714,VEH00795,2025-04-13,2026-04-12,standard,comprehensive,500,0.639,130.32,6.18,0,0.0,122.27,quarterly,1,active,0,0,,82.1
POL00780,CUST00715,VEH00796,2024-06-16,2025-06-15,premium,enhanced,500,0.645,54.43,3.82,0,4.0,50.17,quarterly,1,cancelled,0,1,service_issues,97.7
POL00781,CUST00716,VEH00797,2025-08-14,2026-08-13,full_coverage,comprehensive,500,0.622,139.28,11.18,0,0.0,123.71,semiannual,0,active,0,0,,65.4
POL00782,CUST00717,VEH00798,2024-05-20,2025-05-19,standard,comprehensive,1000,0.659,67.99,7.65,7,0.0,58.03,semiannual,1,renewed,1,0,,65.9
POL00783,CUST00717,VEH00799,2025-03-28,2026-03-27,standard,enhanced,1000,0.656,43.71,7.65,0,0.0,40.37,monthly,0,cancelled,0,1,moved_to_competitor,62.9
POL00784,CUST00718,VEH00800,2025-05-09,2026-05-08,liability_only,enhanced,500,0.642,40.0,9.12,0,4.0,34.75,annual,1,renewed,1,0,,43.7
POL00785,CUST00719,VEH00801,2024-10-25,2025-10-24,premium,enhanced,500,0.589,59.63,14.71,3,0.0,49.07,monthly,0,active,0,0,,100.0
POL00786,CUST00720,VEH00802,2024-05-28,2025-05-27,standard,basic,500,0.612,51.26,7.94,7,4.0,41.55,monthly,0,active,0,0,,87.1
POL00787,CUST00721,VEH00803,2024-08-02,2025-08-01,liability_only,enhanced,500,0.639,45.78,8.53,3,0.0,40.5,quarterly,1,lapsed,0,1,,100.0
POL00788,CUST00721,VEH00804,2024-08-11,2025-08-10,premium,enhanced,250,0.605,40.0,12.94,0,0.0,34.82,annual,0,renewed,1,0,,86.6
POL00789,CUST00722,VEH00805,2024-07-19,2025-07-18,full_coverage,basic,500,0.59,51.85,10.29,0,0.0,46.51,semiannual,1,cancelled,0,1,billing_problems,76.7
POL00790,CUST00724,VEH00807,2024-01-10,2025-01-08,liability_only,comprehensive,250,0.808,61.17,1.18,0,8.0,55.55,quarterly,1,renewed,1,0,,59.2
POL00791,CUST00725,VEH00808,2025-01-05,2026-01-04,standard,comprehensive,250,0.596,84.17,7.94,0,6.0,72.44,monthly,1,active,0,0,,68.9
POL00792,CUST00725,VEH00809,2025-08-12,2026-08-11,premium,basic,250,0.624,58.2,6.76,0,0.0,54.27,quarterly,0,cancelled,0,1,price_increase,82.6
POL00793,CUST00726,VEH00810,2024-04-14,2025-04-13,premium,enhanced,1500,0.612,113.64,9.71,0,0.0,102.61,quarterly,0,active,0,0,,91.9
POL00794,CUST00727,VEH00811,2024-05-31,2025-05-30,liability_only,basic,1000,0.801,105.48,8.82,5,0.0,90.9,monthly,0,active,0,0,,76.6
POL00795,CUST00727,VEH00812,2025-01-20,2026-01-19,full_coverage,enhanced,250,0.782,112.04,,3,0.0,97.47,monthly,0,active,0,0,,100.0
POL00796,CUST00728,VEH00813,2025-03-13,2026-03-12,standard,basic,1000,0.596,50.26,11.76,7,0.0,40.83,annual,1,cancelled,0,1,billing_problems,79.5
POL00797,CUST00729,VEH00814,2024-06-21,2025-06-20,full_coverage,basic,1000,0.907,132.35,1.18,0,0.0,130.79,monthly,1,active,0,0,,88.4
POL00798,CUST00730,VEH00815,2024-02-27,2025-02-25,liability_only,basic,500,0.697,45.8,7.06,0,0.0,42.57,monthly,1,lapsed,0,1,moved_to_competitor,60.3
POL00799,CUST00730,VEH00816,2024-04-08,2025-04-07,standard,enhanced,500,0.704,83.66,8.82,0,6.0,71.26,quarterly,1,renewed,1,0,,67.9
POL00800,CUST00731,VEH00817,2024-12-30,2025-12-29,liability_only,basic,250,0.792,40.0,3.53,3,0.0,37.39,monthly,0,renewed,1,0,,66.7
POL00801,CUST00731,VEH00818,2025-04-30,2026-04-29,full_coverage,basic,250,0.652,86.07,3.53,0,0.0,83.03,quarterly,1,active,0,0,,88.3
POL00802,CUST00732,VEH00819,2024-07-02,2025-07-01,standard,comprehensive,1000,0.653,87.58,10.29,3,0.0,75.94,quarterly,0,cancelled,0,1,price_increase,82.0
POL00803,CUST00733,VEH00820,2024-02-23,2025-02-21,standard,basic,500,0.762,63.84,11.76,3,0.0,54.42,semiannual,1,active,0,0,,96.3
POL00804,CUST00734,VEH00821,2024-04-30,2025-04-29,premium,enhanced,500,0.773,80.24,5.29,0,0.0,76.0,semiannual,0,renewed,1,0,,71.6
POL00805,CUST00735,VEH00822,2025-06-11,2026-06-10,standard,basic,1000,0.626,45.77,7.94,3,4.0,38.93,semiannual,0,lapsed,0,1,moved_to_competitor,87.0
POL00806,CUST00735,VEH00823,2024-12-12,2025-12-11,standard,comprehensive,500,0.621,88.77,9.12,0,4.0,77.12,quarterly,1,renewed,1,0,,75.5
POL00807,CUST00736,VEH00824,2025-08-30,2026-08-29,standard,basic,1500,0.652,79.43,3.82,7,0.0,70.84,monthly,1,active,0,0,,75.4
POL00808,CUST00737,VEH00825,2025-03-20,2026-03-19,liability_only,basic,1000,0.863,79.02,1.76,3,0.0,75.26,semiannual,1, lapsed,0,1,service_issues,94.2
POL00809,CUST00738,VEH00826,2024-06-01,2025-05-31,full_coverage,comprehensive,500,0.604,70.41,6.18,3,0.0,63.95,monthly,1,active,0,0,,87.5
POL00810,CUST00738,VEH00827,2025-02-17,2026-02-16,standard,comprehensive,500,0.71,40.0,9.12,0,0.0,36.35,quarterly,1,active,0,0,,84.2
POL00811,CUST00739,VEH00828,2024-09-07,2025-09-06,standard,enhanced,1000,0.841,54.53,8.24,5,8.0,42.95,semiannual,0,active,0,0,,69.9
POL00812,CUST00739,VEH00829,2024-02-04,2025-02-02,full_coverage,comprehensive,1000,0.782,129.53,6.18,7,4.0,107.28,monthly,0,active,0,0,,69.8
POL00813,CUST00740,VEH00830,2024-05-01,2025-04-30,standard,enhanced,250,0.736,56.81,5.88,5,0.0,50.63,quarterly,1,active,0,0,,70.6
POL00814,CUST00741,VEH00831,2024-09-03,2025-09-02,standard,basic,500,0.815,89.25,11.18,0,6.0,73.92,monthly,1,active,0,0,,61.5
POL00815,CUST00742,VEH00832,2025-02-10,2026-02-09,premium,basic,500,0.63,40.96,5.29,0,0.0,38.79,semiannual,1,active,0,0,,70.7
POL00816,CUST00743,VEH00833,2025-05-15,2026-05-14,standard,comprehensive,1000,0.654,113.48,4.71,5,6.0,95.65,monthly,0,active,0,0,,78.6
POL00817,CUST00744,VEH00834,2024-11-05,2025-11-04,premium,comprehensive,250,0.597,89.08,9.12,7,0.0,74.72,quarterly,1,cancelled ,0,1,billing_problems,82.8
POL00818,CUST00745,VEH00835,2025-09-02,2026-09-01,standard,enhanced,250,0.572,85.47,10.88,7,4.0,66.77,monthly,0,renewed,1,0,,76.8
POL00819,CUST00746,VEH00836,2024-06-25,2025-06-24,standard,comprehensive,500,0.616,99.09,14.71,0,0.0,84.51,monthly,0,active,0,0,,91.5
POL00820,CUST00747,VEH00837,2025-01-19,2026-01-18,full_coverage,enhanced,1000,0.949,60.55,5.59,5,6.0,50.5,monthly,0,active,0,0,,82.1
POL00821,CUST00748,VEH00838,2024-04-01,2025-03-31,standard,comprehensive,1000,0.602,65.41,8.53,5,4.0,53.94,annual,0,active,0,0,,84.7
POL00822,CUST00749,VEH00839,2025-04-19,2026-04-18,liability_only,comprehensive,500,0.579,45.85,7.94,7,0.0,39.0,monthly,1,renewed,1,0,,80.5
POL00823,CUST00750,VEH00840,2025-01-26,2026-01-25,standard,enhanced,500,0.733,92.97,,0,0.0,92.42,semiannual,0,active,0,0,,87.2
POL00824,CUST00751,VEH00841,2024-10-08,2025-10-07,premium,enhanced,500,0.681,40.0,8.24,7,4.0,32.3,semiannual,1,active,0,0,,90.1
POL00825,CUST00752,VEH00842,2025-03-31,2026-03-30,full_coverage,basic,500,0.679,86.17,4.12,0,4.0,79.17,monthly,1,cancelled,0,1,moved_to_competitor,93.3
