customer_id,policy_id,vehicle_id,total_premium_paid,total_discount_amount,total_support_cost,total_claim_cost,estimated_customer_ltv,estimated_net_value,profitability_segment
CUST00995,POL01087,VEH01111,549.96,32.52000000000001,193.5,0.0,549.96,356.46000000000004,low
CUST00996,POL01088,VEH01112,229.86,36.66,68.56,1759.47,229.86,-1598.17,negative
CUST00997,POL01089,VEH01113,570.96,102.72000000000003,0.0,0.0,570.96,570.96,medium
CUST00998,POL01090,VEH01114,359.52,62.0,0.0,0.0,359.52,359.52,low
CUST00999,POL01091,VEH01115,1461.6,48.95999999999998,123.16,0.0,1461.6,1338.4399999999998,medium
CUST01000,POL01092,VEH01116,795.6899999999999,144.99,21.52,0.0,795.6899999999999,774.17,medium
CUST01001,POL01093,VEH01117,382.38,38.340000000000046,0.0,0.0,382.38,382.38,low
CUST01002,POL01094,VEH01118,362.28,22.640000000000043,161.9,1622.5,362.28,-1422.1200000000001,negative
CUST01003,POL01095,VEH01119,376.9,47.10000000000001,111.25999999999999,0.0,376.9,265.64,low
CUST01004,POL01096,VEH01120,741.4000000000001,77.54999999999997,172.87,0.0,741.4000000000001,568.5300000000001,medium
CUST01005,POL01097,VEH01121,853.632,0.0,132.88,0.0,853.632,720.752,medium
CUST01006,POL01098,VEH01122,375.7,73.69999999999997,196.41,1659.9,582.335,-1480.6100000000001,negative
CUST01007,POL01099,VEH01123,434.16,94.14000000000001,100.2,0.0,434.16,333.96000000000004,low
CUST01009,POL01100,VEH01125,868.24,60.08000000000004,0.0,0.0,868.24,868.24,medium
CUST01010,POL01101,VEH01126,34.16,5.840000000000003,165.82999999999998,0.0,34.16,-131.67,negative
CUST01012,POL01102,VEH01128,171.4,28.599999999999994,136.63,0.0,171.4,34.77000000000001,low
CUST01013,POL01103,VEH01129,489.28,72.71000000000006,126.49000000000001,0.0,489.28,362.78999999999996,low
CUST01014,POL01104,VEH01130,575.36,57.75999999999999,81.6,0.0,575.36,493.76,low
CUST01016,POL01105,VEH01132,651.53,108.56999999999996,45.66,0.0,651.53,605.87,medium
CUST01017,POL01106,VEH01133,707.0,62.51000000000005,51.42,0.0,707.0,655.58,medium
CUST01018,POL01107,VEH01134,229.96,32.08000000000001,113.46,0.0,356.43800000000005,116.50000000000001,low
CUST01019,POL01108,VEH01135,516.24,64.16999999999996,145.82,2402.38,516.24,-2031.96,negative
CUST01020,POL01109,VEH01136,284.16,60.39999999999998,94.18,0.0,284.16,189.98000000000002,low
CUST01021,POL01110,VEH01137,693.44,18.879999999999995,71.62,0.0,693.44,621.82,medium
CUST01022,POL01111,VEH01138,139.2,28.28,285.08,0.0,139.2,-145.88,negative
CUST01023,POL01112,VEH01139,676.8,51.0,76.71,0.0,676.8,600.0899999999999,medium
CUST01024,POL01113,VEH01140,74.98,8.939999999999998,0.0,0.0,74.98,74.98,low
CUST01025,POL01114,VEH01141,231.04,38.00000000000003,0.0,0.0,231.04,231.04,low
CUST01026,POL01115,VEH01142,899.01,126.71999999999998,47.82,0.0,899.01,851.1899999999999,medium
CUST01026,POL01116,VEH01143,736.2,125.75999999999996,189.86,0.0,736.2,546.34,medium
CUST01027,POL01117,VEH01144,1228.0,72.69999999999996,22.66,0.0,1228.0,1205.34,medium
CUST01028,POL01118,VEH01145,1024.1999999999998,122.04000000000002,92.64,0.0,1024.1999999999998,931.5599999999998,medium
CUST01029,POL01119,VEH01146,221.28,30.359999999999985,0.0,0.0,221.28,221.28,low
CUST01030,POL01120,VEH01147,34.47,5.530000000000001,174.89,0.0,34.47,-140.42,negative
CUST01031,POL01121,VEH01148,859.92,154.68,0.0,0.0,1332.876,859.92,medium
CUST01032,POL01122,VEH01149,413.34999999999997,59.84999999999998,26.66,0.0,413.34999999999997,386.68999999999994,low
CUST01033,POL01123,VEH01150,847.55,107.36000000000006,164.2,0.0,1313.7024999999999,683.3499999999999,medium
CUST01034,POL01124,VEH01151,770.4000000000001,111.59999999999997,12.96,0.0,770.4000000000001,757.44,medium
CUST01035,POL01125,VEH01152,60.52,10.579999999999991,130.57999999999998,0.0,60.52,-70.05999999999997,negative
CUST01036,POL01126,VEH01153,217.96,12.919999999999987,123.2,0.0,217.96,94.76,low
CUST01036,POL01127,VEH01154,403.8,75.29999999999994,94.81,0.0,403.8,308.99,low
CUST01037,POL01128,VEH01155,564.48,77.43999999999994,341.63,0.0,564.48,222.85000000000002,low
CUST01038,POL01129,VEH01156,276.35999999999996,33.95000000000001,0.0,4708.82,428.35799999999995,-4432.46,negative
CUST01039,POL01130,VEH01157,291.42,9.0,170.81,386.69,291.42,-266.08,negative
CUST01040,POL01131,VEH01158,334.59999999999997,25.410000000000018,0.0,0.0,518.63,334.59999999999997,low
CUST01041,POL01132,VEH01159,415.45,136.70999999999995,218.95999999999998,0.0,415.45,196.49,low
CUST01042,POL01133,VEH01160,299.28000000000003,34.31999999999999,37.27,0.0,299.28000000000003,262.01000000000005,low
CUST01043,POL01134,VEH01161,1177.0,227.25999999999996,119.02,0.0,1177.0,1057.98,medium
CUST01044,POL01135,VEH01162,232.10000000000002,48.699999999999974,146.06,0.0,359.75500000000005,86.04000000000002,low
CUST01045,POL01136,VEH01163,578.72,12.159999999999968,26.12,0.0,578.72,552.6,medium
CUST01046,POL01137,VEH01164,222.33,18.419999999999987,102.74,0.0,222.33,119.59000000000002,low
CUST01046,POL01138,VEH01165,380.1,34.14000000000003,70.81,708.99,589.1550000000001,-399.7,negative
CUST01047,POL01139,VEH01166,462.68999999999994,68.04000000000002,136.6,0.0,462.68999999999994,326.0899999999999,low
CUST01048,POL01140,VEH01167,753.28,86.39999999999998,41.21,0.0,753.28,712.0699999999999,medium
CUST01049,POL01141,VEH01168,673.5600000000001,84.78000000000002,38.41,0.0,673.5600000000001,635.1500000000001,medium
CUST01050,POL01142,VEH01169,460.46,57.970000000000034,100.78999999999999,0.0,460.46,359.66999999999996,low
CUST01051,POL01143,VEH01170,467.15999999999997,99.36000000000001,152.30999999999997,0.0,467.15999999999997,314.85,low
CUST01051,POL01144,VEH01171,418.0,51.040000000000006,117.89,0.0,647.9,300.11,low
CUST01052,POL01145,VEH01172,806.76,69.59999999999997,181.11,0.0,806.76,625.65,medium
CUST01053,POL01146,VEH01173,743.3,104.69999999999999,0.0,0.0,743.3,743.3,medium
CUST01054,POL01147,VEH01174,274.53999999999996,44.029999999999994,0.0,0.0,274.53999999999996,274.53999999999996,low
CUST01054,POL01148,VEH01175,346.62,101.81999999999995,0.0,0.0,346.62,346.62,low
CUST01055,POL01149,VEH01176,570.4,105.39999999999999,20.14,0.0,570.4,550.26,medium
CUST01056,POL01150,VEH01177,178.68,50.03999999999999,193.89999999999998,0.0,178.68,-15.21999999999997,negative
CUST01056,POL01151,VEH01178,703.6,65.60000000000002,100.69,3994.89,703.6,-3391.9799999999996,negative
CUST01057,POL01152,VEH01179,502.9,51.199999999999974,34.4,0.0,779.495,468.5,low
CUST01058,POL01153,VEH01180,343.68,58.68000000000001,38.4,0.0,343.68,305.28000000000003,low
CUST01058,POL01154,VEH01181,196.55,41.6,69.24000000000001,0.0,196.55,127.31,low
CUST01059,POL01155,VEH01182,988.44,202.43999999999988,124.72000000000001,0.0,988.44,863.72,medium
CUST01060,POL01156,VEH01183,331.3,68.69999999999997,55.45,0.0,331.3,275.85,low
CUST01061,POL01157,VEH01184,45.95,9.729999999999997,21.54,17607.2,45.95,-17582.79,negative
CUST01062,POL01158,VEH01186,431.76,48.24000000000004,44.25,0.0,431.76,387.51,low
CUST01063,POL01159,VEH01187,417.69,15.259999999999998,231.13,0.0,417.69,186.56,low
CUST01064,POL01160,VEH01188,341.0,20.19999999999999,76.45,0.0,341.0,264.55,low
CUST01065,POL01161,VEH01189,388.5,43.19000000000001,257.76,0.0,388.5,130.74,low
CUST01066,POL01162,VEH01190,400.5,30.400000000000063,97.38,0.0,400.5,303.12,low
CUST01067,POL01163,VEH01191,181.44,38.08000000000001,72.29,0.0,181.44,109.14999999999999,low
CUST01068,POL01164,VEH01192,199.3,36.64999999999999,21.48,1102.4,199.3,-924.58,negative
CUST01069,POL01165,VEH01193,633.6,88.32999999999993,88.86,463.77,633.6,80.97000000000003,low
CUST01070,POL01166,VEH01194,1111.3,233.30000000000013,316.56,0.0,1722.5149999999999,794.74,medium
CUST01071,POL01167,VEH01195,865.92,154.91999999999996,105.78,0.0,865.92,760.14,medium
CUST01072,POL01168,VEH01196,30.07,9.93,19.82,0.0,30.07,10.25,low
CUST01073,POL01169,VEH01197,310.56,82.26,140.22,0.0,310.56,170.34,low
CUST01074,POL01170,VEH01198,390.32,20.509999999999998,261.86,0.0,390.32,128.45999999999998,low
CUST01075,POL01171,VEH01199,686.08,102.0,129.19,0.0,686.08,556.8900000000001,medium
CUST01076,POL01172,VEH01200,396.36,54.35999999999999,105.94999999999999,0.0,396.36,290.41,low
CUST01077,POL01173,VEH01201,173.24,16.75999999999999,256.51,0.0,173.24,-83.26999999999998,negative
CUST01078,POL01174,VEH01202,429.90000000000003,95.09999999999998,38.64,0.0,429.90000000000003,391.26000000000005,low
CUST01079,POL01175,VEH01203,607.36,149.12,48.74,0.0,607.36,558.62,medium
CUST01080,POL01176,VEH01204,375.54,7.919999999999959,154.13,0.0,582.0870000000001,221.41000000000003,low
CUST01081,POL01177,VEH01205,412.64,44.639999999999986,59.46,923.3,412.64,-570.1199999999999,negative
CUST01082,POL01178,VEH01206,173.9,26.099999999999994,124.59,0.0,173.9,49.31,low
CUST01083,POL01179,VEH01207,921.36,33.769999999999925,74.23,1661.43,921.36,-814.3000000000001,negative
CUST01084,POL01180,VEH01208,568.37,158.62,25.3,0.0,568.37,543.07,medium
CUST01085,POL01181,VEH01209,827.04,77.12,29.67,0.0,1281.912,797.37,medium
CUST01085,POL01182,VEH01210,403.04,98.56,181.99,0.0,624.7120000000001,221.05,low
CUST01085,POL01183,VEH01211,571.7,50.49999999999997,142.51,460.0,886.1350000000001,-30.809999999999945,negative
CUST01086,POL01184,VEH01212,140.24,19.75999999999999,151.81,0.0,140.24,-11.569999999999993,negative
CUST01087,POL01185,VEH01213,282.36,80.47999999999996,153.10999999999999,0.0,282.36,129.25000000000003,low
CUST01088,POL01186,VEH01214,56.28,9.569999999999993,0.0,0.0,56.28,56.28,low
CUST01089,POL01187,VEH01215,483.2,61.199999999999974,67.46,0.0,748.96,415.74,low
CUST01090,POL01188,VEH01216,238.02,53.10000000000001,0.0,0.0,238.02,238.02,low
CUST01091,POL01189,VEH01217,428.88,51.119999999999976,14.4,0.0,664.764,414.48,low
CUST01092,POL01190,VEH01218,438.0,13.279999999999973,23.45,0.0,438.0,414.55,low
CUST01093,POL01191,VEH01219,99.65,20.239999999999995,0.0,350.19,154.4575,-250.54,negative
CUST01094,POL01192,VEH01220,453.52,90.56000000000006,101.10000000000001,0.0,702.956,352.41999999999996,low
CUST01095,POL01193,VEH01221,127.62,42.68000000000001,50.82,0.0,197.811,76.80000000000001,low
CUST01096,POL01194,VEH01222,679.5600000000001,152.16,89.08999999999999,1532.5,1053.3180000000002,-942.03,negative
CUST01097,POL01195,VEH01223,745.6,85.49999999999997,0.0,0.0,745.6,745.6,medium
CUST01097,POL01196,VEH01224,235.88,26.399999999999977,280.78999999999996,0.0,235.88,-44.90999999999997,negative
CUST01098,POL01197,VEH01225,34.67,6.0,99.21000000000001,0.0,34.67,-64.54,negative
CUST01099,POL01198,VEH01226,1834.8,76.40000000000015,27.62,0.0,1834.8,1807.18,medium
CUST01099,POL01199,VEH01227,286.88,33.120000000000005,28.28,0.0,286.88,258.6,low
CUST01100,POL01200,VEH01228,527.6,49.20000000000002,63.08,0.0,527.6,464.52000000000004,low
CUST00530,POL01201,VEH00591,224.68,16.079999999999984,50.31,0.0,348.254,174.37,low
CUST00157,POL01202,VEH00174,186.85,13.150000000000013,147.23000000000002,0.0,186.85,39.619999999999976,low
CUST00466,POL01203,VEH00521,114.9,7.059999999999988,78.12,2704.19,114.9,-2667.41,negative
CUST00287,POL01204,VEH00319,241.2,19.04000000000002,205.04,381.26,241.2,-345.1,negative
CUST00351,POL01205,VEH00392,722.96,69.27999999999997,0.0,0.0,722.96,722.96,medium
CUST00528,POL01206,VEH00589,1050.72,134.08999999999997,74.37,0.0,1050.72,976.35,medium
CUST00495,POL01207,VEH00553,490.16,35.99999999999994,0.0,0.0,759.748,490.16,low
CUST00804,POL01208,VEH00899,314.55,45.449999999999974,19.33,0.0,487.5525,295.22,low
CUST00885,POL01209,VEH00992,535.5899999999999,117.15000000000006,122.37,0.0,535.5899999999999,413.2199999999999,low
CUST00939,POL01210,VEH01051,132.7,19.100000000000023,140.3,0.0,132.7,-7.600000000000023,negative
CUST00340,POL01211,VEH00380,706.86,58.76999999999988,242.25,0.0,706.86,464.61,low
CUST00280,POL01212,VEH00311,443.16,88.38,0.0,13129.57,443.16,-12686.41,negative
CUST00228,POL01213,VEH00251,355.20000000000005,44.79999999999997,0.0,0.0,355.20000000000005,355.20000000000005,low
CUST00749,POL01214,VEH00839,430.68,92.16,0.0,0.0,430.68,430.68,low
CUST00516,POL01215,VEH00574,964.6200000000001,62.09999999999992,39.98,0.0,964.6200000000001,924.6400000000001,medium
CUST00276,POL01216,VEH00306,168.1,31.900000000000013,52.76,0.0,168.1,115.34,low
CUST00032,POL01217,VEH00038,78.74,1.2600000000000051,169.74,0.0,122.047,-91.00000000000001,negative
CUST00374,POL01218,VEH00418,2078.12,0.0,139.25,0.0,3221.086,1938.87,medium
CUST00097,POL01219,VEH00107,207.54000000000002,51.719999999999985,50.52,0.0,207.54000000000002,157.02,low
CUST00762,POL01220,VEH00852,259.8,40.079999999999984,25.48,0.0,402.69000000000005,234.32000000000002,low
CUST00573,POL01221,VEH00641,101.88,27.340000000000003,0.0,0.0,101.88,101.88,low
CUST00434,POL01222,VEH00486,870.03,96.65999999999995,112.52000000000001,0.0,870.03,757.51,medium
CUST00629,POL01223,VEH00703,202.5,18.35000000000001,138.36,0.0,202.5,64.13999999999999,low
CUST00895,POL01224,VEH01003,488.84,47.08000000000001,0.0,0.0,488.84,488.84,low
CUST00954,POL01225,VEH01067,217.0,61.400000000000006,59.78,0.0,217.0,157.22,low
CUST00098,POL01226,VEH00108,303.45,29.819999999999986,145.27,0.0,470.34749999999997,158.17999999999998,low
CUST00207,POL01227,VEH00230,668.72,69.91999999999996,146.48,0.0,668.72,522.24,medium
CUST00681,POL01228,VEH00760,691.28,54.960000000000036,137.24,0.0,691.28,554.04,medium
CUST00655,POL01229,VEH00733,228.4,28.4,156.01999999999998,0.0,354.02000000000004,72.38000000000002,low
CUST00464,POL01230,VEH00519,706.3000000000001,61.38999999999997,70.9,0.0,706.3000000000001,635.4000000000001,medium
CUST00090,POL01231,VEH00100,456.21,40.5,122.4,0.0,456.21,333.80999999999995,low
CUST00075,POL01232,VEH00085,988.3199999999999,49.19999999999993,32.98,567.12,988.3199999999999,388.2199999999999,low
CUST00099,POL01233,VEH00109,89.43,11.419999999999987,0.0,0.0,89.43,89.43,low
CUST00601,POL01234,VEH00672,710.46,39.41999999999996,0.0,0.0,710.46,710.46,medium
CUST00536,POL01235,VEH00598,298.35,15.850000000000009,66.58,0.0,298.35,231.77000000000004,low
CUST00527,POL01236,VEH00587,118.9,5.219999999999999,179.98000000000002,0.0,118.9,-61.08000000000001,negative
CUST00193,POL01237,VEH00211,394.15,96.25,0.0,0.0,394.15,394.15,low
CUST00347,POL01238,VEH00388,618.0,28.879999999999995,142.45,0.0,618.0,475.55,low
CUST00917,POL01239,VEH01028,560.76,64.08000000000004,40.79,0.0,869.178,519.97,medium
CUST00625,POL01240,VEH00698,397.88,65.38000000000002,0.0,0.0,397.88,397.88,low
CUST00210,POL01241,VEH00233,967.3399999999999,65.23000000000008,84.74,0.0,967.3399999999999,882.5999999999999,medium
CUST00026,POL01242,VEH00029,293.67,20.67,169.59,0.0,293.67,124.08000000000001,low
CUST00247,POL01243,VEH00272,449.61,10.920000000000016,127.25999999999999,0.0,449.61,322.35,low
CUST00676,POL01244,VEH00754,347.1,0.8999999999999915,155.18,0.0,347.1,191.92000000000002,low
CUST00992,POL01245,VEH01108,99.02,3.780000000000001,0.0,0.0,99.02,99.02,low
CUST00697,POL01246,VEH00778,520.48,44.559999999999945,90.68,0.0,520.48,429.8,low
CUST00520,POL01247,VEH00579,1229.8500000000001,82.97999999999999,81.66,0.0,1906.2675000000002,1148.19,medium
CUST01098,POL01248,VEH01225,361.08,21.12000000000002,22.47,0.0,361.08,338.61,low
CUST00166,POL01249,VEH00183,452.43,77.54999999999997,49.37,0.0,452.43,403.06,low
CUST00248,POL01250,VEH00273,107.82,10.38000000000001,44.14,0.0,107.82,63.67999999999999,low
CUST00228,POL01251,VEH00251,460.56000000000006,73.32,59.57,0.0,713.8680000000002,400.99000000000007,low
CUST00358,POL01252,VEH00400,534.51,69.30000000000003,26.63,0.0,534.51,507.88,medium
CUST00834,POL01253,VEH00933,1090.21,76.12000000000002,89.63,0.0,1689.8255000000001,1000.58,medium
CUST00142,POL01254,VEH00158,122.76,14.04,69.17,0.0,122.76,53.59,low
CUST00641,POL01255,VEH00717,387.87,9.380000000000024,120.09,0.0,387.87,267.78,low
CUST00885,POL01256,VEH00993,535.9499999999999,34.56000000000003,23.14,0.0,535.9499999999999,512.81,medium
CUST01001,POL01257,VEH01117,806.0,144.00000000000006,130.31,0.0,806.0,675.69,medium
CUST00082,POL01258,VEH00092,629.3,70.29999999999994,173.91000000000003,0.0,629.3,455.38999999999993,low
CUST00360,POL01259,VEH00402,551.55,58.44999999999999,18.26,678.14,551.55,-144.85000000000002,negative
CUST01037,POL01260,VEH01155,534.24,59.360000000000014,128.21,0.0,828.072,406.03,low
