policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score,premium_band,total_discount_pct,discount_band,risk_band,age,state,city,income_band,credit_tier,customer_segment,tenure_months,vehicle_make,vehicle_model,vehicle_year,vehicle_type,vehicle_value_estimate,annual_mileage,primary_use,total_premium_paid,total_discount_amount,total_support_cost,total_claim_cost,estimated_customer_ltv,estimated_net_value,profitability_segment,ticket_count,avg_resolution_time_hours,avg_csat,escalation_rate,refund_rate,total_refund_amount,support_burden_band,claim_count,total_estimated_claim_cost,total_approved_claim_amount
POL00058,CUST00050,VEH00059,2025-09-14,2026-09-13,liability_only,basic,250,0.741,52.4,10.88,7,0.0,43.03,monthly,0,renewed,1,0,,76.9,low,17.880000000000003,high,moderate_risk,38.0,Illinois,Naperville,high,good,high_value,33.0,Hyundai,Sonata,2025,sedan,22726.29,10432,commercial_light,172.12,37.47999999999999,149.28,0.0,266.786,22.840000000000003,low,3.0,23.03333333333333,2.3333333333333335,0.0,0.0,0.0,moderate,1.0,10805.1,0.0
POL00059,CUST00051,VEH00060,2025-08-10,2026-08-09,liability_only,comprehensive,500,0.69,57.34,0.0,3,0.0,55.62,quarterly,1,renewed,1,0,,76.4,low,3.0,low,moderate_risk,28.0,Pennsylvania,Erie,lower_middle,good,standard,31.0,Kia,Forte,2023,sedan,17934.7,2500,family,278.1,8.60000000000003,133.0,12077.81,431.055,-11932.71,negative,1.0,111.57,4.0,0.0,0.0,0.0,low,1.0,14862.87,12077.81
POL00060,CUST00052,VEH00061,2025-02-04,2026-02-03,standard,enhanced,1000,0.686,53.87,8.82,0,0.0,49.12,semiannual,0,lapsed,0,1,claim_dispute,74.6,low,8.82,moderate,moderate_risk,50.0,Arizona,Tucson,middle,excellent,standard,41.0,Hyundai,Tucson,2022,suv,12114.5,9576,family,540.3199999999999,52.25,156.14,0.0,540.3199999999999,384.18,low,4.0,19.4225,3.3333333333333335,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00061,CUST00053,VEH00062,2025-01-25,2026-01-24,full_coverage,basic,500,0.659,40.0,8.53,5,0.0,34.59,semiannual,1,renewed,1,0,,68.9,low,13.53,high,moderate_risk,47.0,Arizona,Mesa,middle,excellent,standard,19.0,Nissan,Leaf,2015,hatchback,6703.68,17638,mixed,415.08,64.91999999999996,93.4,0.0,643.3740000000001,321.68000000000006,low,2.0,22.125,0.0,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00062,CUST00054,VEH00063,2024-07-28,2025-07-27,premium,basic,500,0.683,70.22,6.76,5,0.0,61.96,monthly,1,active,0,0,,69.7,low,11.76,high,moderate_risk,58.0,North Carolina,Charlotte,upper_middle,very_good,standard,2.0,Subaru,Impreza,2017,hatchback,19399.96,22144,leisure,433.72,57.81999999999999,257.31,0.0,433.72,176.41000000000005,low,4.0,36.660000000000004,2.6666666666666665,0.25,0.0,0.0,moderate,0.0,0.0,0.0
POL00063,CUST00055,VEH00064,2025-02-04,2026-02-03,premium,basic,500,0.81,40.0,12.35,7,0.0,32.26,monthly,0,cancelled,0,1,price_increase,91.9,low,19.35,high,moderate_risk,76.0,California,San Jose,upper_middle,very_good,premium,25.0,Honda,Cr-V,2017,suv,6689.47,17119,commuting,354.86,85.14000000000001,155.68,0.0,354.86,199.17999999999995,low,5.0,8.92,4.0,0.0,0.2,4.69,moderate,0.0,0.0,0.0
POL00064,CUST00056,VEH00065,2024-03-06,2025-03-05,standard,enhanced,250,0.638,54.14,6.76,3,,48.86,monthly,1,active,0,0,,70.4,low,9.76,moderate,moderate_risk,77.0,New York,Buffalo,middle,very_good,premium,35.0,Jeep,Grand Cherokee,2022,suv,22819.71,7569,commuting,146.57999999999998,15.840000000000003,38.75,0.0,146.57999999999998,107.82999999999998,low,1.0,20.94,2.0,1.0,0.0,0.0,low,1.0,1118.23,0.0
POL00065,CUST00057,VEH00066,2025-07-01,2026-06-30,full_coverage,basic,500,0.699,40.0,5.88,0,0.0,37.65,monthly,1,cancelled,0,1,service_issues,52.5,low,5.88,moderate,moderate_risk,69.0,Florida,Jacksonville,high,good,budget,35.0,Chevrolet,Equinox,2014,suv,3500.0,17707,family,225.9,14.100000000000009,0.0,0.0,225.9,225.9,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00066,CUST00058,VEH00067,2025-01-30,2026-01-29,liability_only,comprehensive,1000,0.643,71.06,12.65,0,8.0,56.39,annual,1,active,0,0,,74.4,low,20.65,very_high,moderate_risk,48.0,North Carolina,Raleigh,low,good,standard,42.0,Tesla,Model 3,2015,sedan,26496.73,15110,family,676.6800000000001,176.04000000000002,87.06,0.0,676.6800000000001,589.6200000000001,medium,1.0,53.83,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00067,CUST00059,VEH00068,2024-07-11,2025-07-10,full_coverage,enhanced,250,0.548,80.44,12.35,0,4.0,67.29,semiannual,1,lapsed,0,1,price_increase,100.0,low,16.35,high,low_risk,48.0,Ohio,Columbus,low,poor,standard,44.0,Kia,Soul,2014,hatchback,9344.74,7283,commuting,471.03,92.04999999999994,52.97,0.0,471.03,418.06000000000006,low,2.0,8.105,4.0,0.0,1.0,45.65,low,0.0,0.0,0.0
POL00068,CUST00060,VEH00069,2025-05-01,2026-04-30,liability_only,enhanced,1000,0.644,66.88,13.82,3,4.0,52.96,monthly,1,cancelled,0,1,billing_problems,62.5,low,20.82,very_high,moderate_risk,30.0,Texas,Dallas,middle,very_good,standard,36.0,Jeep,Grand Cherokee,2025,suv,30410.22,16710,leisure,423.68,111.35999999999996,0.0,0.0,423.68,423.68,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00069,CUST00060,VEH00070,2024-04-21,2025-04-20,full_coverage,comprehensive,500,0.656,56.87,10.88,3,0.0,48.98,monthly,1,active,0,0,,85.6,low,13.88,high,moderate_risk,30.0,Texas,Dallas,middle,very_good,standard,36.0,Nissan,Rogue,2011,suv,3500.0,19720,commuting,195.92,31.56,0.0,0.0,195.92,195.92,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00070,CUST00061,VEH00071,2024-12-02,2025-12-01,standard,enhanced,250,0.609,46.48,3.82,3,0.0,43.31,monthly,1,renewed,1,0,,75.2,low,6.82,moderate,moderate_risk,46.0,North Carolina,Greensboro,low,good,standard,33.0,Kia,Rio,2015,sedan,9084.05,8077,commuting,519.72,38.039999999999935,0.0,0.0,805.566,519.72,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00071,CUST00062,VEH00072,2025-08-06,2026-08-05,liability_only,basic,500,0.736,48.53,3.82,5,8.0,40.37,monthly,0,cancelled,0,1,price_increase,59.9,low,16.82,high,moderate_risk,49.0,California,San Diego,high,good,premium,22.0,Toyota,Camry,2018,coupe,12924.76,6003,commuting,201.85,40.80000000000002,132.14,597.31,201.85,-527.5999999999999,negative,1.0,81.43,0.0,0.0,0.0,0.0,low,1.0,605.1,597.31
POL00072,CUST00063,VEH00073,2025-04-07,2026-04-06,liability_only,enhanced,500,0.804,139.46,4.71,0,6.0,124.52,monthly,0,renewed,1,0,,67.8,mid,10.71,high,moderate_risk,21.0,Arizona,Mesa,middle,poor,high_value,17.0,Tesla,Model 3,2024,suv,40882.82,13836,mixed,1120.68,134.4600000000001,190.53,0.0,1737.054,930.15,medium,3.0,28.97,3.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00073,CUST00064,VEH00074,2024-11-07,2025-11-06,premium,comprehensive,1000,0.54,64.76,8.24,5,4.0,53.6,semiannual,0,renewed,1,0,,82.8,low,17.240000000000002,high,low_risk,27.0,Arizona,Tempe,upper_middle,good,budget,37.0,Hyundai,Tucson,2021,sedan,11682.52,6192,mixed,589.6,122.76000000000003,0.0,0.0,913.88,589.6,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00074,CUST00065,VEH00075,2024-04-05,2025-04-04,standard,comprehensive,1000,0.611,58.29,8.24,5,4.0,48.24,monthly,1,cancelled,0,1,price_increase,82.2,low,17.240000000000002,high,moderate_risk,50.0,Illinois,Springfield,middle,very_good,standard,44.0,Hyundai,Tucson,2021,suv,16614.59,15776,commuting,192.96,40.19999999999999,42.66,0.0,192.96,150.3,low,2.0,2.915,4.5,0.0,0.5,31.45,low,0.0,0.0,0.0
POL00075,CUST00066,VEH00076,2024-06-24,2025-06-23,premium,comprehensive,1500,0.691,70.76,,0,6.0,61.1,monthly,1,active,0,0,,61.1,low,6.0,moderate,moderate_risk,70.0,Georgia,Atlanta,upper_middle,good,standard,44.0,Toyota,Tacoma,2013,suv,10355.12,22042,commuting,366.6,57.96000000000002,200.71,0.0,366.6,165.89000000000004,low,4.0,24.595,3.3333333333333335,0.25,0.25,6.84,moderate,1.0,19249.35,0.0
POL00076,CUST00067,VEH00077,2024-04-16,2025-04-15,liability_only,basic,500,0.612,40.0,11.18,0,0.0,35.53,quarterly,1,renewed,1,0,,66.7,low,11.18,high,moderate_risk,59.0,Ohio,Cleveland,lower_middle,very_good,budget,44.0,Hyundai,Sonata,2015,sedan,11379.66,18192,commuting,142.12,17.879999999999995,77.12,0.0,220.286,65.0,low,3.0,6.3,3.3333333333333335,0.0,0.0,0.0,moderate,1.0,979.41,0.0
POL00077,CUST00068,VEH00078,2025-07-20,2026-07-19,standard,comprehensive,1000,0.617,89.76,6.47,0,0.0,83.95,monthly,1,renewed,1,0,,81.9,mid,6.47,moderate,moderate_risk,67.0,Florida,Miami,low,very_good,standard,7.0,Nissan,Rogue,2020,suv,19853.48,6764,commuting,503.7000000000001,34.860000000000014,59.21,0.0,780.7350000000001,444.49000000000007,low,2.0,7.005000000000001,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00078,CUST00069,VEH00079,2024-06-30,2025-06-29,full_coverage,enhanced,500,0.813,152.98,,0,6.0,128.95,monthly,1,active,0,0,,93.9,mid,6.0,moderate,moderate_risk,36.0,New York,Rochester,middle,good,standard,39.0,Jeep,Grand Cherokee,2024,suv,35001.21,11730,commuting,773.6999999999999,144.18,129.17,0.0,773.6999999999999,644.53,medium,2.0,39.485,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00079,CUST00070,VEH00080,2024-02-02,2025-01-31,standard,enhanced,1000,0.655,52.49,6.18,0,0.0,49.25,monthly,1,active,0,0,,53.0,low,6.18,moderate,moderate_risk,76.0,Pennsylvania,Philadelphia,middle,very_good,standard,6.0,Honda,Odyssey,2019,minivan,17845.49,11352,commuting,49.25,3.240000000000002,190.42,0.0,49.25,-141.17000000000002,negative,4.0,29.5025,4.5,0.25,0.0,0.0,moderate,0.0,0.0,0.0
POL00080,CUST00071,VEH00081,2025-09-09,2026-09-08,full_coverage,comprehensive,1500,0.587,114.85,9.71,0,8.0,94.51,annual,1,active,0,0,,75.3,mid,17.71,high,low_risk,74.0,Arizona,Mesa,middle,very_good,budget,30.0,Tesla,Model 3,2015,sedan,25799.01,7856,family,378.04,81.35999999999996,113.01,0.0,378.04,265.03000000000003,low,3.0,15.420000000000002,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00081,CUST00072,VEH00082,2025-05-15,2026-05-14,full_coverage,enhanced,1000,0.601,127.03,12.35,5,6.0,97.37,monthly,0,active,0,0,,100.0,mid,23.35,very_high,moderate_risk,26.0,Georgia,Savannah,middle,poor,high_value,30.0,Hyundai,Kona,2022,suv,20845.17,6945,commuting,778.96,237.28,25.18,0.0,778.96,753.7800000000001,medium,1.0,6.47,1.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00082,CUST00073,VEH00083,2024-01-28,2025-01-26,standard,basic,250,0.726,58.03,3.53,0,,52.5,monthly,1,active,0,0,,70.7,low,3.53,low,moderate_risk,40.0,Florida,Tampa,middle,very_good,standard,17.0,Honda,Civic,2015,sedan,13152.23,13955,commercial_light,52.5,5.530000000000001,74.82,0.0,52.5,-22.319999999999997,negative,2.0,16.765,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00083,CUST00074,VEH00084,2024-07-10,2025-07-09,liability_only,basic,250,0.606,42.98,13.53,5,6.0,32.44,monthly,1,active,0,0,,84.6,low,24.53,very_high,moderate_risk,71.0,Texas,Houston,middle,excellent,budget,17.0,Hyundai,Sonata,2020,sedan,17392.49,10475,mixed,227.08,73.78,162.65,0.0,227.08,64.42999999999998,low,4.0,17.075000000000003,3.6666666666666665,0.0,0.25,6.47,moderate,0.0,0.0,0.0
POL00084,CUST00075,VEH00085,2024-07-22,2025-07-21,liability_only,comprehensive,500,0.583,47.57,7.65,0,0.0,43.93,monthly,1,renewed,1,0,,92.8,low,7.65,moderate,low_risk,48.0,Texas,Dallas,low,poor,standard,13.0,Hyundai,Tucson,2018,suv,9788.78,12441,mixed,307.51,25.480000000000004,109.44,0.0,476.6405,198.07,low,2.0,23.4,0.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL00085,CUST00076,VEH00086,2024-03-12,2025-03-11,standard,comprehensive,250,0.801,77.76,7.06,5,0.0,68.38,monthly,1,lapsed,0,1,moved_to_competitor,86.0,low,12.059999999999999,high,moderate_risk,69.0,Florida,Tampa,,very_good,premium,43.0,Subaru,Forester,2022,suv,16282.38,18540,family,205.14,28.14000000000003,133.0,0.0,205.14,72.13999999999999,low,1.0,188.64,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00086,CUST00077,VEH00087,2025-01-30,2026-01-29,standard,enhanced,1000,0.652,40.0,2.94,5,6.0,34.42,annual,1,lapsed,0,1,price_increase,67.8,low,13.94,high,moderate_risk,48.0,Georgia,Augusta,low,very_good,premium,37.0,Nissan,Leaf,2021,hatchback,12625.05,16252,family,413.04,66.95999999999998,181.77,0.0,413.04,231.27,low,3.0,38.24,2.5,0.0,0.3333333333333333,30.99,moderate,0.0,0.0,0.0
POL00087,CUST00079,VEH00089,2024-10-17,2025-10-16,liability_only,enhanced,500,0.624,42.94,10.59,0,0.0,38.39,semiannual,1,active,0,0,,67.7,low,10.59,high,moderate_risk,74.0,Ohio,Cincinnati,high,good,premium,3.0,Kia,Forte,2015,sedan,7155.32,2715,commuting,383.9,45.49999999999997,166.51000000000002,0.0,383.9,217.39,low,4.0,17.0325,3.25,0.25,0.0,0.0,moderate,0.0,0.0,0.0
POL00088,CUST00080,VEH00090,2024-07-29,2025-07-28,full_coverage,enhanced,1000,0.667,83.4,7.06,0,0.0,77.51,monthly,0,renewed,1,0,,82.1,low,7.06,moderate,moderate_risk,72.0,Florida,Tampa,high,very_good,premium,40.0,Toyota,Camry,2017,sedan,9244.89,15700,mixed,542.57,41.23,152.16,760.1,840.9835,-369.69,negative,5.0,8.540000000000001,3.25,0.0,0.4,24.34,moderate,1.0,853.12,760.1
POL00089,CUST00081,VEH00091,2024-08-26,2025-08-25,premium,enhanced,500,0.835,80.52,12.65,7,0.0,64.7,monthly,0,active,0,0,,87.1,low,19.65,high,moderate_risk,23.0,Ohio,Cleveland,low,excellent,premium,29.0,Nissan,Sentra,2016,sedan,10630.51,3063,leisure,517.6,126.55999999999996,24.36,0.0,517.6,493.24,low,1.0,5.45,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00090,CUST00082,VEH00092,2024-10-25,2025-10-24,standard,enhanced,1500,0.702,61.26,1.18,0,0.0,60.54,monthly,0,active,0,0,,93.6,low,1.18,low,moderate_risk,59.0,Pennsylvania,Pittsburgh,,good,premium,24.0,Ford,Mustang,2013,coupe,10289.57,18233,commercial_light,605.4,7.199999999999989,84.54,0.0,605.4,520.86,medium,1.0,50.67,2.0,1.0,1.0,35.25,low,0.0,0.0,0.0
POL00091,CUST00083,VEH00093,2025-06-20,2026-06-19,standard,enhanced,500,0.626,64.77,14.41,0,8.0,120.624,monthly,0,active,0,0,,74.3,mid,22.41,very_high,moderate_risk,49.0,Illinois,Naperville,lower_middle,excellent,standard,31.0,Honda,Civic,2025,sedan,23233.64,13354,commuting,844.3679999999999,0.0,22.74,350.34,844.3679999999999,471.288,low,1.0,3.43,0.0,0.0,0.0,0.0,low,2.0,5712.37,350.34
POL00092,CUST00084,VEH00094,2024-03-12,2025-03-11,standard,comprehensive,1000,0.599,42.34,8.24,0,6.0,36.31,monthly,1,renewed,1,0,,54.0,low,14.24,high,low_risk,29.0,Texas,San Antonio,,good,standard,29.0,Jeep,Compass,2010,suv,6384.28,6834,commuting,108.93,18.090000000000003,163.28,0.0,168.84150000000002,-54.35,negative,4.0,15.4,4.0,0.0,0.25,0.0,moderate,0.0,0.0,0.0
POL00093,CUST00085,VEH00095,2025-04-10,2026-04-09,full_coverage,comprehensive,1000,0.809,76.77,13.24,0,0.0,66.61,quarterly,1,renewed,1,0,,69.2,low,13.24,high,moderate_risk,53.0,California,Sacramento,upper_middle,very_good,standard,39.0,Kia,Rio,2013,suv,3500.0,12886,family,599.49,91.43999999999996,71.66,0.0,929.2095,527.83,medium,2.0,18.535,4.0,0.0,0.5,32.98,low,0.0,0.0,0.0
POL00094,CUST00086,VEH00096,2024-02-28,2025-02-26,standard,comprehensive,1000,0.673,64.14,0.88,0,8.0,58.44,monthly,0,active,0,0,,75.3,low,8.88,moderate,moderate_risk,71.0,Florida,Jacksonville,middle,good,standard,10.0,Nissan,Altima,2012,coupe,5975.61,7789,commuting,116.88,11.400000000000006,195.79,0.0,116.88,-78.91,negative,3.0,40.31666666666666,2.0,0.3333333333333333,0.0,0.0,moderate,0.0,0.0,0.0
POL00095,CUST00087,VEH00097,2025-01-12,2026-01-11,liability_only,comprehensive,500,0.639,45.83,9.12,5,0.0,39.36,monthly,1,active,0,0,,100.0,low,14.12,high,moderate_risk,30.0,Ohio,Columbus,low,very_good,budget,40.0,Kia,Sportage,2017,suv,12152.43,16306,leisure,472.32,77.63999999999999,0.0,0.0,472.32,472.32,low,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00096,CUST00088,VEH00098,2025-06-14,2026-06-13,liability_only,enhanced,500,0.613,75.55,7.65,3,0.0,67.5,monthly,0,active,0,0,,64.5,low,10.65,high,moderate_risk,53.0,Florida,Miami,upper_middle,poor,premium,23.0,Chevrolet,Silverado,2024,pickup,23621.92,9915,commercial_light,472.5,56.34999999999998,21.22,0.0,472.5,451.28,low,1.0,6.53,4.0,0.0,1.0,55.02,low,0.0,0.0,0.0
POL00097,CUST00089,VEH00099,2024-01-12,2025-01-10,liability_only,comprehensive,500,0.673,66.36,2.94,0,0.0,64.41,monthly,1,active,0,0,,100.0,low,2.94,low,moderate_risk,70.0,Arizona,Tucson,,excellent,standard,45.0,Ford,Escape,2015,suv,12859.48,10826,family,64.41,1.9500000000000028,22.79,0.0,64.41,41.62,low,1.0,3.49,2.0,1.0,0.0,0.0,low,0.0,0.0,0.0
POL00098,CUST00090,VEH00100,2024-06-24,2025-06-23,full_coverage,basic,1000,0.662,84.32,3.82,0,0.0,81.1,monthly,1,active,0,0,,74.0,mid,3.82,low,moderate_risk,41.0,Georgia,Atlanta,high,excellent,standard,23.0,Toyota,Corolla,2021,sedan,19899.83,13327,mixed,486.6,19.319999999999997,116.87,0.0,486.6,369.73,low,2.0,33.045,1.5,0.0,0.5,55.92,low,0.0,0.0,0.0
POL00099,CUST00091,VEH00101,2024-11-30,2025-11-29,standard,comprehensive,1000,0.66,99.42,0.88,7,0.0,91.59,monthly,1,lapsed,0,1,price_increase,79.5,mid,7.88,moderate,moderate_risk,26.0,New York,New York,upper_middle,good,premium,24.0,Hyundai,Kona,2024,suv,24596.8,10999,commuting,1007.49,86.12999999999998,108.38,0.0,1007.49,899.11,medium,2.0,31.485,4.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00100,CUST00092,VEH00102,2025-02-24,2026-02-23,liability_only,basic,250,0.656,72.58,8.24,0,0.0,66.6,quarterly,1,renewed,1,0,,73.2,low,8.24,moderate,moderate_risk,37.0,Pennsylvania,Pittsburgh,middle,poor,budget,32.0,Jeep,Grand Cherokee,2024,suv,32713.1,14196,mixed,732.5999999999999,65.78000000000004,18.45,0.0,1135.53,714.1499999999999,medium,1.0,3.06,1.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00101,CUST00093,VEH00103,2025-02-04,2026-02-03,standard,basic,250,0.714,51.14,9.71,0,6.0,43.11,quarterly,1,renewed,1,0,,100.0,low,15.71,high,moderate_risk,52.0,Florida,Jacksonville,low,very_good,standard,46.0,Ford,Escape,2024,suv,20420.98,13941,family,474.21,88.33000000000001,102.51,0.0,735.0255,371.7,low,3.0,9.376666666666667,4.5,0.0,0.3333333333333333,45.32,moderate,0.0,0.0,0.0
POL00102,CUST00094,VEH00104,2024-06-09,2025-06-08,full_coverage,basic,1000,0.667,76.09,12.06,3,0.0,64.63,monthly,0,active,0,0,,57.8,low,15.06,high,moderate_risk,62.0,Georgia,Athens,middle,good,budget,2.0,Subaru,Outback,2019,suv,16712.4,8722,leisure,387.78,68.76000000000005,68.55,0.0,387.78,319.23,low,2.0,12.845,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00103,CUST00095,VEH00105,2024-04-23,2025-04-22,liability_only,comprehensive,1000,0.578,40.0,11.47,3,0.0,34.21,semiannual,1,cancelled,0,1,service_issues,95.0,low,14.47,high,low_risk,41.0,Illinois,Springfield,low,excellent,premium,40.0,Hyundai,Kona,2017,suv,11997.83,8182,commercial_light,136.84,23.16,65.75,0.0,136.84,71.09,low,3.0,4.8999999999999995,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00104,CUST00096,VEH00106,2024-05-12,2025-05-11,full_coverage,comprehensive,1000,0.634,105.87,7.94,5,8.0,83.7,monthly,0,active,0,0,,66.8,mid,20.94,very_high,moderate_risk,30.0,California,San Jose,,poor,high_value,32.0,Honda,Odyssey,2019,suv,15419.39,16662,mixed,418.5,110.85,214.61,0.0,418.5,203.89,low,2.0,69.755,1.5,1.0,0.0,0.0,low,1.0,1189.07,0.0
POL00105,CUST00097,VEH00107,2025-07-03,2026-07-02,standard,basic,500,0.624,51.76,14.71,5,4.0,39.49,semiannual,0,cancelled,0,1,price_increase,100.0,low,23.71,very_high,moderate_risk,32.0,North Carolina,Durham,middle,very_good,standard,27.0,Hyundai,Kona,2018,suv,10335.43,14069,commuting,236.94,73.61999999999998,19.68,0.0,236.94,217.26,low,1.0,12.1,0.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00106,CUST00098,VEH00108,2025-03-04,2026-03-03,standard,basic,500,0.68,52.08,7.06,7,0.0,44.76,monthly,0,active,0,0,,83.2,low,14.059999999999999,high,moderate_risk,31.0,New York,New York,high,poor,high_value,3.0,Ford,F-150,2010,sedan,5640.76,15077,commuting,447.6,73.2,25.42,0.0,447.6,422.18,low,1.0,6.77,5.0,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00107,CUST00099,VEH00109,2025-05-04,2026-05-03,full_coverage,comprehensive,500,0.681,96.67,4.71,5,4.0,83.42,monthly,0,active,0,0,,76.4,mid,13.71,high,moderate_risk,66.0,Arizona,Mesa,middle,very_good,budget,29.0,Toyota,Camry,2021,minivan,18863.1,18952,commuting,667.36,106.0,24.4,0.0,667.36,642.96,medium,1.0,0.5,5.0,0.0,1.0,11.15,low,0.0,0.0,0.0
POL00108,CUST00100,VEH00110,2024-03-11,2025-03-10,premium,basic,1000,0.776,50.46,5.29,0,0.0,47.79,monthly,0,renewed,1,0,,96.7,low,5.29,moderate,moderate_risk,24.0,Illinois,Aurora,lower_middle,good,high_value,4.0,Nissan,Leaf,2010,hatchback,3811.4,13951,commuting,143.37,8.010000000000005,85.08,0.0,222.2235,58.290000000000006,low,3.0,9.616666666666667,4.5,0.0,0.3333333333333333,31.46,moderate,0.0,0.0,0.0
POL00109,CUST00101,VEH00111,2025-02-02,2026-02-01,premium,enhanced,500,0.791,147.11,6.18,0,0.0,138.02,quarterly,0,active,0,0,,85.0,mid,6.18,moderate,moderate_risk,62.0,Ohio,Cincinnati,,good,premium,46.0,Tesla,Model Y,2019,suv,38097.91,23978,commuting,1518.22,99.99000000000004,124.9,0.0,1518.22,1393.32,medium,4.0,7.7825,4.25,0.0,0.0,0.0,moderate,1.0,18641.43,0.0
POL00110,CUST00102,VEH00112,2024-07-30,2025-07-29,premium,enhanced,500,0.645,53.16,7.35,3,0.0,47.66,quarterly,1,lapsed,0,1,,79.5,low,10.35,high,moderate_risk,56.0,Illinois,Springfield,lower_middle,excellent,high_value,8.0,Toyota,Tacoma,2019,pickup,14045.13,6608,family,333.62,38.5,101.95,0.0,333.62,231.67,low,2.0,24.97,3.5,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00111,CUST00103,VEH00113,2024-05-13,2025-05-12,liability_only,basic,500,0.638,57.97,6.76,0,,49.41,monthly,1,active,0,0,,81.4,low,6.76,moderate,moderate_risk,55.0,California,Los Angeles,middle,good,premium,7.0,Subaru,Impreza,2010,sedan,14842.15,18230,family,247.05,42.80000000000001,109.89,0.0,247.05,137.15999999999997,low,3.0,23.28333333333333,4.0,0.0,0.0,0.0,moderate,0.0,0.0,0.0
POL00112,CUST00104,VEH00114,2024-07-29,2025-07-28,full_coverage,enhanced,250,0.839,130.05,3.82,3,0.0,121.18,monthly,0,renewed,1,0,,59.9,mid,6.82,moderate,moderate_risk,40.0,Georgia,Augusta,low,good,high_value,18.0,Jeep,Grand Cherokee,2016,suv,24160.42,26631,leisure,848.26,62.09000000000003,0.0,0.0,1314.803,848.26,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00113,CUST00105,VEH00115,2024-11-13,2025-11-12,standard,enhanced,1000,0.61,64.71,11.18,0,0.0,57.48,quarterly,1,active,0,0,,95.8,low,11.18,high,moderate_risk,39.0,Arizona,Tucson,middle,good,premium,30.0,Kia,Soul,2022,hatchback,18841.39,7715,mixed,632.28,79.52999999999997,133.04999999999998,0.0,632.28,499.23,low,2.0,45.655,4.5,0.0,0.0,0.0,low,0.0,0.0,0.0
POL00114,CUST00106,VEH00116,2025-03-18,2026-03-17,standard,enhanced,1000,0.799,69.06,8.82,0,0.0,62.97,monthly,1,active,0,0,,100.0,low,8.82,moderate,moderate_risk,46.0,Arizona,Phoenix,middle,good,budget,13.0,Chevrolet,Equinox,2022,suv,17324.52,7127,family,629.7,60.900000000000034,0.0,0.0,629.7,629.7,medium,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0
POL00115,CUST00106,VEH00117,2025-05-01,2026-04-30,standard,comprehensive,500,0.62,47.51,3.82,0,0.0,45.7,monthly,0,renewed,1,0,,93.3,low,3.82,low,moderate_risk,46.0,Arizona,Phoenix,middle,good,budget,13.0,Kia,Forte,2018,sedan,12321.62,12525,mixed,365.6,14.47999999999996,38.11,0.0,566.6800000000001,327.49,low,2.0,5.07,4.0,0.5,0.0,0.0,low,0.0,0.0,0.0
POL00116,CUST00107,VEH00118,2024-06-11,2025-06-10,standard,comprehensive,500,0.664,60.37,3.53,3,0.0,56.43,annual,1,active,0,0,,85.2,low,6.529999999999999,moderate,moderate_risk,42.0,Georgia,Athens,upper_middle,excellent,standard,43.0,Honda,Odyssey,2017,minivan,17042.63,11478,commuting,338.58,23.639999999999983,67.1,0.0,338.58,271.48,low,1.0,28.87,3.0,0.0,0.0,0.0,low,0.0,0.0,0.0
