ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount,policy_type,coverage_level,policy_status,renewal_flag,churn_flag,premium_band,discount_band,risk_band,customer_segment,state,income_band
TIC000120,CUST00939,POL01029,2025-03-05 00:00:00,2025-03-05 04:39:36.000000000,account_update_request,low,phone,resolved,4.66,0,0,3.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,standard,California,lower_middle
TIC000121,CUST00852,POL00934,2025-07-31 00:00:00,2025-07-31 11:06:00.000000000,payment_failure,medium,phone,resolved,11.1,0,0,1.0,1,14.98,premium,enhanced,renewed,1,0,low,high,moderate_risk,standard,Pennsylvania,middle
TIC000122,CUST01022,POL01111,2025-08-07 00:00:00,2025-08-08 13:59:24.000000000,claim_status_question,high,chat,resolved,37.99,0,0,4.0,1,4.15,premium,basic,cancelled,0,1,low,high,moderate_risk,premium,New York,low
TIC000123,CUST00330,POL00361,2025-08-23 00:00:00,,payment_failure,low,self_service,pending,7.12,0,1,,1,7.11,premium,comprehensive,cancelled,0,1,low,moderate,moderate_risk,premium,Ohio,upper_middle
TIC000124,CUST00700,POL00765,2025-04-01 00:00:00,2025-04-01 04:06:36.000000000,billing_issue,medium,phone,resolved,4.11,0,0,4.0,0,0.0,premium,enhanced,active,0,0,mid,high,moderate_risk,budget,Pennsylvania,lower_middle
TIC000125,CUST00816,POL00893,2025-07-15 00:00:00,2025-07-15 06:46:12.000000000,policy_change_request,low,self_service,resolved,6.77,0,1,5.0,1,18.84,full_coverage,comprehensive,lapsed,0,1,mid,moderate,moderate_risk,premium,California,middle
TIC000126,CUST00819,POL00896,2025-11-21 00:00:00,,policy_change_request,low,phone,escalated,6.79,1,1,1.0,0,0.0,premium,comprehensive,active,0,0,low,high,moderate_risk,high_value,New York,upper_middle
TIC000127,CUST00197,POL00213,2025-02-15 00:00:00,2025-02-16 15:39:00.000000000,app_login_issue,high,chat,resolved,39.65,0,0,5.0,1,0.0,standard,basic,lapsed,0,1,mid,moderate,moderate_risk,budget,New York,lower_middle
TIC000128,CUST00772,POL00843,2025-02-23 00:00:00,2025-02-24 02:46:48.000000000,account_update_request,medium,phone,resolved,26.78,0,0,4.0,0,0.0,full_coverage,enhanced,renewed,1,0,mid,high,moderate_risk,standard,California,low
TIC000129,CUST01026,POL01116,2025-02-21 00:00:00,2025-02-21 13:39:36.000000000,account_update_request,medium,chat,resolved,13.66,0,0,5.0,1,68.87,standard,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Ohio,middle
TIC000130,CUST00543,POL00594,2025-08-04 00:00:00,2025-08-04 17:36:00.000000000,discount_dispute,medium,email,resolved,17.6,0,0,,0,0.0,standard,basic,active,0,0,low,low,low_risk,standard,Ohio,
TIC000131,CUST01039,POL01130,2025-07-15 00:00:00,2025-07-15 21:18:00.000000000,mileage_sync_issue,medium,email,resolved,21.3,0,0,4.0,0,0.0,full_coverage,comprehensive,active,0,0,mid,low,moderate_risk,high_value,Texas,lower_middle
TIC000132,CUST00869,POL00951,2025-07-31 00:00:00,,payment_failure,low,chat,escalated,2.64,1,0,3.0,0,0.0,liability_only,comprehensive,active,0,0,low,high,moderate_risk,premium,Ohio,middle
TIC000133,CUST00703,POL00768,2025-04-25 00:00:00,2025-04-25 11:09:36.000000000,policy_change_request,low,phone,resolved,11.16,0,0,1.0,0,0.0,standard,enhanced,renewed,1,0,mid,high,low_risk,premium,Georgia,lower_middle
TIC000134,CUST00504,POL00549,2025-12-04 00:00:00,2025-12-06 12:15:36.000000000,policy_change_request,high,self_service,resolved,60.26,0,0,3.0,0,0.0,premium,enhanced,cancelled,0,1,mid,high,moderate_risk,standard,Illinois,high
TIC000135,CUST00778,POL00850,2025-12-11 00:00:00,,discount_dispute,high,phone,escalated,54.11,1,1,3.0,0,0.0,full_coverage,comprehensive,renewed,1,0,mid,high,moderate_risk,standard,Illinois,high
TIC000136,CUST00008,POL00009,2025-08-01 00:00:00,2025-08-01 14:01:12.000000000,app_login_issue,high,email,resolved,14.02,0,0,5.0,0,0.0,standard,basic,lapsed,0,1,low,high,moderate_risk,standard,Illinois,upper_middle
TIC000137,CUST00655,POL01229,2025-06-12 00:00:00,,claim_status_question,low,phone,escalated,8.92,1,0,1.0,0,0.0,standard,enhanced,renewed,1,0,low,high,low_risk,standard,Georgia,lower_middle
TIC000138,CUST00321,POL00350,2025-10-20 00:00:00,,payment_failure,critical,email,pending,39.66,0,1,,0,0.0,standard,enhanced,active,0,0,low,low,moderate_risk,standard,Texas,lower_middle
TIC000139,CUST00453,POL00496,2025-10-12 00:00:00,2025-10-13 03:43:12.000000000,payment_failure,high,self_service,resolved,27.72,0,1,2.0,0,0.0,standard,basic,active,0,0,low,very_high,moderate_risk,standard,Florida,upper_middle
TIC000140,CUST00735,POL00806,2025-01-27 00:00:00,2025-01-27 16:07:12.000000000,payment_failure,medium,phone,resolved,16.12,0,0,5.0,0,,standard,comprehensive,renewed,1,0,low,high,moderate_risk,budget,Texas,lower_middle
TIC000141,CUST00594,POL00652,2025-09-22 00:00:00,2025-09-22 06:03:36.000000000,billing_issue,low,email,resolved,6.06,0,1,1.0,0,0.0,premium,basic,active,0,0,low,very_high,moderate_risk,high_value,California,upper_middle
TIC000142,CUST00819,POL00896,2025-04-29 00:00:00,,mileage_sync_issue,low,phone,escalated,10.5,1,0,2.0,0,0.0,premium,comprehensive,active,0,0,low,high,moderate_risk,high_value,New York,upper_middle
TIC000143,CUST00943,POL01033,2025-03-02 00:00:00,,payment_failure,medium,phone,escalated,4.04,1,1,3.0,0,0.0,premium,basic,renewed,1,0,mid,high,low_risk,premium,Illinois,middle
TIC000144,CUST00489,POL00533,2025-10-11 00:00:00,,billing_issue,low,chat,pending,3.97,0,0,,0,,standard,basic,lapsed,0,1,low,high,moderate_risk,premium,North Carolina,middle
TIC000145,CUST00381,POL00418,2025-02-17 00:00:00,2025-02-17 23:20:24.000000000,mileage_sync_issue,medium,phone,resolved,23.34,0,0,5.0,0,0.0,premium,enhanced,cancelled,0,1,mid,high,moderate_risk,budget,Pennsylvania,middle
TIC000146,CUST00023,POL00024,2025-11-18 00:00:00,,billing_issue,low,self_service,escalated,3.56,1,1,2.0,0,,premium,enhanced,active,0,0,mid,low,moderate_risk,premium,New York,
TIC000147,CUST00050,POL00057,2025-11-13 00:00:00,2025-11-13 18:18:36.000000000,mileage_sync_issue,medium,self_service,resolved,18.31,0,0,1.0,0,0.0,standard,basic,cancelled,0,1,low,high,moderate_risk,high_value,Illinois,high
TIC000148,CUST01076,POL01172,2025-07-15 00:00:00,,app_login_issue,low,phone,pending,2.86,0,0,,0,0.0,standard,basic,lapsed,0,1,low,high,moderate_risk,premium,Georgia,upper_middle
TIC000149,CUST00248,POL00268,2025-08-21 00:00:00,,claim_status_question,low,phone,escalated,9.51,1,0,2.0,0,0.0,liability_only,basic,renewed,1,0,low,moderate,moderate_risk,high_value,Pennsylvania,lower_middle
TIC000150,CUST00351,POL00383,2025-05-03 00:00:00,2025-05-03 11:16:48.000000000,discount_dispute,low,email,resolved,11.28,0,1,1.0,1,28.2,premium,basic,active,0,0,low,moderate,moderate_risk,budget,Georgia,middle
TIC000151,CUST00364,POL00397,2025-10-02 00:00:00,,discount_dispute,medium,phone,pending,24.45,0,0,,1,0.0,standard,comprehensive,lapsed,0,1,mid,low,moderate_risk,standard,Texas,high
TIC000152,CUST00710,POL00775,2025-05-14 00:00:00,2025-05-14 04:01:48.000000000,app_login_issue,low,phone,resolved,4.03,0,0,3.0,0,0.0,liability_only,basic,lapsed,0,1,low,moderate,moderate_risk,standard,Arizona,lower_middle
TIC000153,CUST00273,POL00295,2025-11-18 00:00:00,,app_login_issue,critical,self_service,pending,69.21,0,0,,0,0.0,full_coverage,comprehensive,active,0,0,high,moderate,moderate_risk,standard,Texas,high
TIC000154,CUST00196,POL00212,2025-02-26 00:00:00,2025-02-28 22:24:00.000000000,account_update_request,high,chat,resolved,70.4,0,0,4.0,1,34.83,standard,comprehensive,renewed,1,0,low,high,moderate_risk,standard,Pennsylvania,lower_middle
TIC000155,CUST00233,POL00252,2025-02-24 00:00:00,2025-02-24 14:09:00.000000000,billing_issue,medium,phone,resolved,14.15,0,1,4.0,0,0.0,liability_only,basic,renewed,1,0,low,low,moderate_risk,premium,Pennsylvania,upper_middle
TIC000156,CUST00531,POL00579,2025-05-15 00:00:00,2025-05-15 13:10:12.000000000,billing_issue,low,self_service,resolved,13.17,0,0,4.0,0,0.0,full_coverage,basic,renewed,1,0,mid,high,moderate_risk,budget,Texas,lower_middle
TIC000157,CUST00139,POL00151,2025-09-07 00:00:00,2025-09-07 07:26:24.000000000,mileage_sync_issue,low,chat,resolved,7.44,0,0,5.0,0,0.0,liability_only,comprehensive,cancelled,0,1,low,high,moderate_risk,budget,Illinois,lower_middle
TIC000158,CUST00391,POL00431,2025-12-18 00:00:00,2025-12-18 09:12:36.000000000,payment_failure,medium,self_service,resolved,9.21,0,0,5.0,0,0.0,full_coverage,basic,cancelled,0,1,mid,moderate,moderate_risk,premium,Georgia,low
TIC000159,CUST00704,POL00769,2025-06-10 00:00:00,,account_update_request,high,chat,escalated,52.99,1,0,1.0,0,0.0,standard,basic,renewed,1,0,low,moderate,moderate_risk,budget,Ohio,high
TIC000160,CUST00247,POL01243,2025-01-17 00:00:00,,mileage_sync_issue,low,email,escalated,7.75,1,1,2.0,0,0.0,liability_only,enhanced,active,0,0,low,none,high_risk,budget,Florida,high
TIC000161,CUST00082,POL01258,2025-11-04 00:00:00,2025-11-04 04:42:36.000000000,app_login_issue,low,chat,resolved,4.71,0,0,5.0,0,0.0,premium,enhanced,cancelled,0,1,low,high,moderate_risk,premium,Pennsylvania,
TIC000162,CUST00299,POL00325,2025-09-25 00:00:00,2025-09-25 04:12:36.000000000,policy_change_request,low,phone,closed_no_action,4.21,0,0,,1,5.49,full_coverage,comprehensive,renewed,1,0,mid,moderate,moderate_risk,budget,California,lower_middle
TIC000163,CUST00362,POL00395,2025-11-07 00:00:00,2025-11-07 23:48:00.000000000,app_login_issue,medium,phone,resolved,23.8,0,0,4.0,0,0.0,liability_only,basic,lapsed,0,1,low,very_high,moderate_risk,budget,Illinois,upper_middle
TIC000164,CUST01006,POL01098,2025-01-12 00:00:00,,billing_issue,medium,phone,pending,30.92,0,1,,1,0.0,standard,enhanced,renewed,1,0,low,high,moderate_risk,premium,Ohio,middle
TIC000165,CUST00683,POL00748,2025-02-28 00:00:00,,discount_dispute,medium,email,pending,21.94,0,0,,0,0.0,premium,basic,active,0,0,low,moderate,moderate_risk,standard,Pennsylvania,middle
TIC000166,CUST00504,POL00549,2025-05-21 00:00:00,2025-05-21 12:21:36.000000000,account_update_request,medium,phone,resolved,12.36,0,1,5.0,0,0.0,premium,enhanced,cancelled,0,1,mid,high,moderate_risk,standard,Illinois,high
TIC000167,CUST00374,POL00409,2025-02-17 00:00:00,,claim_status_question,low,phone,pending,1.26,0,1,,0,0.0,full_coverage,comprehensive,active,0,0,high,high,moderate_risk,budget,Ohio,high
TIC000168,CUST00747,POL00820,2025-04-09 00:00:00,,policy_change_request,medium,phone,escalated,28.56,1,0,3.0,0,0.0,full_coverage,enhanced,active,0,0,low,high,high_risk,standard,Ohio,lower_middle
TIC000169,CUST00528,POL00576,2025-07-21 00:00:00,,mileage_sync_issue,low,phone,escalated,10.48,1,1,1.0,0,,standard,enhanced,lapsed,0,1,low,high,moderate_risk,high_value,Arizona,middle
TIC000170,CUST01097,POL01196,2025-10-28 00:00:00,,policy_change_request,critical,phone,pending,118.29,0,1,,0,0.0,liability_only,enhanced,active,0,0,low,high,low_risk,premium,North Carolina,upper_middle
TIC000171,CUST00434,POL01222,2025-05-20 00:00:00,2025-05-20 03:03:00.000000000,claim_status_question,medium,chat,resolved,3.05,0,0,4.0,0,0.0,standard,comprehensive,active,0,0,mid,none,moderate_risk,standard,North Carolina,high
TIC000172,CUST00204,POL00221,2025-11-07 00:00:00,,payment_failure,medium,chat,pending,5.12,0,1,,0,,full_coverage,comprehensive,active,0,0,mid,high,moderate_risk,premium,North Carolina,high
TIC000173,CUST00805,POL00880,2025-04-13 00:00:00,2025-04-13 10:37:48.000000000,claim_status_question,low,chat,resolved,10.63,0,0,4.0,0,0.0,standard,basic,active,0,0,low,high,low_risk,premium,California,middle
TIC000174,CUST00701,POL00766,2025-11-20 00:00:00,2025-11-20 00:30:00.000000000,mileage_sync_issue,high,phone,resolved,0.5,0,0,3.0,0,,full_coverage,basic,cancelled,0,1,low,moderate,moderate_risk,budget,New York,lower_middle
TIC000175,CUST00841,POL00921,2025-03-27 00:00:00,2025-03-27 05:48:00.000000000,app_login_issue,low,email,resolved,5.8,0,0,5.0,1,3.48,standard,basic,active,0,0,low,none,moderate_risk,high_value,New York,upper_middle
TIC000176,CUST00157,POL01202,2025-07-29 00:00:00,2025-07-30 19:50:24.000000000,policy_change_request,medium,phone,resolved,43.84,0,0,5.0,0,0.0,premium,basic,active,0,0,low,moderate,moderate_risk,standard,Pennsylvania,upper_middle
TIC000177,CUST00995,POL01087,2025-06-30 00:00:00,2025-06-30 08:18:36.000000000,payment_failure,low,self_service,resolved,8.31,0,1,4.0,0,0.0,standard,basic,active,0,0,low,moderate,moderate_risk,premium,North Carolina,middle
TIC000178,CUST00337,POL00369,2025-06-15 00:00:00,2025-06-15 04:17:24.000000000,payment_failure,low,email,resolved,4.29,0,0,4.0,0,,premium,comprehensive,active,0,0,low,moderate,moderate_risk,premium,California,lower_middle
TIC000179,CUST00669,POL00733,2025-05-06 00:00:00,2025-05-06 08:16:12.000000000,mileage_sync_issue,low,email,resolved,8.27,0,1,5.0,0,0.0,standard,comprehensive,cancelled,0,1,low,high,moderate_risk,budget,North Carolina,upper_middle
TIC000180,CUST00697,POL00762,2025-03-16 00:00:00,2025-03-18 22:45:00.000000000,claim_status_question,high,email,resolved,70.75,0,0,3.0,0,0.0,full_coverage,basic,lapsed,0,1,mid,high,moderate_risk,high_value,Illinois,lower_middle
TIC000181,CUST00232,POL00251,2025-01-05 00:00:00,2025-01-06 01:53:24.000000000,claim_status_question,medium,chat,resolved,25.89,0,1,4.0,0,0.0,full_coverage,enhanced,active,0,0,low,moderate,moderate_risk,premium,North Carolina,upper_middle
TIC000182,CUST00871,POL00954,2025-10-18 00:00:00,2025-10-19 06:57:36.000000000,claim_status_question,medium,chat,resolved,30.96,0,0,3.0,0,0.0,standard,comprehensive,lapsed,0,1,low,moderate,moderate_risk,high_value,California,upper_middle
TIC000183,CUST01056,POL01151,2025-02-03 00:00:00,2025-02-03 06:10:12.000000000,payment_failure,low,chat,resolved,6.17,0,0,2.0,0,,liability_only,enhanced,lapsed,0,1,low,moderate,moderate_risk,high_value,Arizona,lower_middle
TIC000184,CUST00532,POL00581,2025-11-05 00:00:00,2025-11-05 00:30:00.000000000,discount_dispute,low,phone,resolved,0.5,0,0,5.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,budget,Arizona,middle
TIC000185,CUST00405,POL00446,2025-02-22 00:00:00,2025-02-22 09:54:36.000000000,policy_change_request,low,phone,resolved,9.91,0,1,1.0,0,0.0,standard,enhanced,active,0,0,mid,low,moderate_risk,budget,California,high
TIC000186,CUST00142,POL00154,2025-10-21 00:00:00,2025-10-21 06:57:36.000000000,payment_failure,low,chat,resolved,6.96,0,0,5.0,0,0.0,full_coverage,basic,active,0,0,low,very_high,low_risk,standard,Arizona,high
TIC000187,CUST00815,POL00892,2025-06-12 00:00:00,2025-06-12 05:15:36.000000000,claim_status_question,low,chat,resolved,5.26,0,0,3.0,0,,premium,enhanced,renewed,1,0,low,very_high,moderate_risk,standard,Georgia,lower_middle
TIC000188,CUST00369,POL00404,2025-01-26 00:00:00,,account_update_request,low,email,pending,2.74,0,0,,0,0.0,premium,enhanced,active,0,0,mid,moderate,moderate_risk,standard,Georgia,middle
TIC000189,CUST00791,POL00863,2025-03-03 00:00:00,2025-03-06 02:03:36.000000000,mileage_sync_issue,high,phone,closed_no_action,74.06,0,0,,0,0.0,standard,enhanced,cancelled,0,1,low,high,moderate_risk,budget,Illinois,low
TIC000190,CUST00610,POL00670,2025-10-30 00:00:00,2025-10-30 03:46:12.000000000,payment_failure,medium,chat,resolved,3.77,0,0,4.0,0,0.0,full_coverage,enhanced,active,0,0,mid,high,moderate_risk,standard,Ohio,upper_middle
TIC000191,CUST00535,POL00584,2025-01-10 00:00:00,,app_login_issue,medium,email,pending,21.39,0,1,,0,0.0,premium,basic,active,0,0,low,very_high,moderate_risk,budget,Arizona,middle
TIC000192,CUST00864,POL00946,2025-05-26 00:00:00,2025-05-26 04:42:00.000000000,billing_issue,low,phone,resolved,4.7,0,0,4.0,0,0.0,standard,enhanced,renewed,1,0,low,moderate,moderate_risk,standard,California,lower_middle
TIC000193,CUST00752,POL00825,2025-01-19 00:00:00,2025-01-19 03:16:12.000000000,app_login_issue,medium,phone,resolved,3.27,0,1,5.0,0,0.0,full_coverage,basic,cancelled,0,1,low,moderate,moderate_risk,standard,New York,lower_middle
TIC000194,CUST00631,POL00691,2025-11-27 00:00:00,2025-11-27 07:04:12.000000000,app_login_issue,low,chat,resolved,7.07,0,0,3.0,0,0.0,premium,enhanced,active,0,0,low,high,low_risk,standard,Ohio,middle
TIC000195,CUST00879,POL00963,2025-02-18 00:00:00,,payment_failure,medium,phone,pending,18.83,0,0,,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,budget,Florida,lower_middle
TIC000196,CUST00645,POL00709,2025-07-24 00:00:00,,mileage_sync_issue,low,phone,escalated,4.67,1,0,3.0,0,0.0,liability_only,basic,active,0,0,low,high,moderate_risk,budget,Illinois,middle
TIC000197,CUST01048,POL01140,2025-06-10 00:00:00,2025-06-10 08:15:00.000000000,account_update_request,low,chat,resolved,8.25,0,0,2.0,0,0.0,premium,basic,active,0,0,mid,high,moderate_risk,budget,Texas,low
TIC000198,CUST00735,POL00806,2025-06-02 00:00:00,2025-06-02 13:28:12.000000000,account_update_request,medium,chat,resolved,13.47,0,0,4.0,1,25.99,standard,comprehensive,renewed,1,0,low,high,moderate_risk,budget,Texas,lower_middle
TIC000199,CUST00230,POL00249,2025-07-11 00:00:00,2025-07-13 17:18:36.000000000,mileage_sync_issue,high,self_service,resolved,65.31,0,0,5.0,0,,standard,enhanced,active,0,0,low,high,moderate_risk,premium,Florida,upper_middle
TIC000200,CUST00052,POL00060,2025-04-25 00:00:00,2025-04-25 20:28:48.000000000,app_login_issue,medium,phone,resolved,20.48,0,1,4.0,0,0.0,standard,enhanced,lapsed,0,1,low,moderate,moderate_risk,standard,Arizona,middle
TIC000201,CUST00021,POL00022,2025-03-13 00:00:00,,mileage_sync_issue,medium,phone,pending,21.22,0,0,,0,0.0,standard,enhanced,renewed,1,0,mid,moderate,moderate_risk,standard,Georgia,low
TIC000202,CUST00603,POL00662,2025-12-19 00:00:00,2025-12-20 04:37:48.000000000,payment_failure,medium,chat,resolved,28.63,0,0,5.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,standard,New York,middle
TIC000203,CUST00320,POL00349,2025-02-15 00:00:00,2025-02-15 03:24:36.000000000,discount_dispute,low,chat,resolved,3.41,0,1,5.0,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,low,moderate_risk,budget,California,middle
TIC000204,CUST01010,POL01101,2025-01-03 00:00:00,2025-01-04 03:46:12.000000000,app_login_issue,high,chat,closed_no_action,27.77,0,0,,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,standard,Illinois,middle
TIC000205,CUST00488,POL00532,2025-01-23 00:00:00,,mileage_sync_issue,medium,email,escalated,9.59,1,0,2.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,standard,Ohio,middle
TIC000206,CUST00091,POL00099,2025-06-05 00:00:00,2025-06-05 02:54:36.000000000,mileage_sync_issue,low,email,resolved,2.91,0,1,4.0,0,0.0,standard,comprehensive,lapsed,0,1,mid,moderate,moderate_risk,premium,New York,upper_middle
TIC000207,CUST00320,POL00349,2025-03-12 00:00:00,2025-03-12 12:09:36.000000000,account_update_request,medium,phone,resolved,12.16,0,0,4.0,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,low,moderate_risk,budget,California,middle
TIC000208,CUST00239,POL00259,2025-06-13 00:00:00,,billing_issue,medium,self_service,pending,1.28,0,0,,0,0.0,premium,comprehensive,active,0,0,mid,moderate,low_risk,standard,Illinois,low
TIC000209,CUST01098,POL01197,2025-07-31 00:00:00,,account_update_request,medium,chat,pending,22.94,0,0,,0,0.0,liability_only,enhanced,cancelled,0,1,low,high,low_risk,standard,Texas,high
TIC000210,CUST00232,POL00251,2025-09-25 00:00:00,,discount_dispute,low,chat,pending,6.61,0,0,,0,0.0,full_coverage,enhanced,active,0,0,low,moderate,moderate_risk,premium,North Carolina,upper_middle
TIC000211,CUST01086,POL01184,2025-09-02 00:00:00,2025-09-03 03:45:36.000000000,account_update_request,high,phone,resolved,27.76,0,0,,0,0.0,standard,enhanced,active,0,0,low,high,low_risk,standard,Pennsylvania,middle
TIC000212,CUST00528,POL00575,2025-06-14 00:00:00,2025-06-15 05:57:36.000000000,account_update_request,medium,email,resolved,29.96,0,0,5.0,0,0.0,liability_only,basic,active,0,0,low,high,moderate_risk,high_value,Arizona,middle
